ticker	signal_price
OPFI	10.25
OPFI	10.17
OPFI	9.55
OPFI	9.6
OPFI	9.63
OPFI	9.67
OPFI	9.68
OPFI	9.69
OPFI	9.69
OPFI	11.08
OPFI	11.1
OPFI	11.86
OPFI	12.1
OPFI	9.92
OPFI	10.24
OPFI	10.2
OPFI	10.23
OPFI	9.68
OPFI	9.69
OPFI	11.86
OPFI	12.01
OPFI	10.27
OPFI	10.31
OPFI	9.72
RR	2.87
RR	2.91
RR	2.92
RR	2.94
RR	3.03
RR	3.14
RR	3.28
RR	3.31
RR	3.82
RR	3.83
RR	3.88
RR	4.42
RR	4.41
RR	4.55
RR	5.32
RR	4.09
RR	4.76
RR	4.8
RR	4.78
RR	4.93
RR	5.2
RR	5.15
RR	5.2
RR	6.21
RR	6.61
RR	7.19
RR	7.22
RR	6.67
RR	5.46
RR	5.49
RR	5.52
RR	5.87
RR	5.97
RR	6.07
RR	6.01
RR	4.99
RR	3.17
RR	3.18
RR	3.23
RR	3.2
RR	3.43
RR	3.46
RR	3.45
RR	2.92
RR	3.02
RR	2.99
RR	3.03
RR	3.28
RR	3.8
RR	3.88
RR	4.63
RR	4.49
RR	4.84
RR	5.05
RR	6.63
RR	6.7
RR	7.14
RR	7.2
RR	5.43
RR	6.16
RR	3.6
RR	3.59
RR	2.87
RR	2.93
RR	2.99
RR	3.23
RR	3.37
RR	3.38
RR	3.88
RR	3.99
RR	4.0
RR	4.6
RR	4.47
RR	4.84
RR	5.07
RR	6.88
RR	7.05
RR	6.08
RR	3.16
RR	3.21
RR	3.26
RR	3.28
RR	3.34
RR	3.9
RR	4.37
NBIS	65.23
NBIS	65.31
NBIS	65.3
NBIS	64.88
NBIS	96.61
NBIS	97.07
NBIS	97.19
NBIS	90.87
NBIS	90.95
NBIS	92.11
NBIS	93.96
NBIS	97.08
NBIS	96.99
NBIS	97.96
NBIS	99.25
NBIS	107.14
NBIS	107.05
NBIS	108.97
NBIS	109.17
NBIS	108.99
NBIS	108.48
NBIS	113.06
NBIS	114.1
NBIS	113.79
NBIS	125.96
NBIS	125.82
NBIS	126.3
NBIS	132.6
NBIS	124.46
NBIS	136.62
NBIS	136.62
NBIS	133.22
NBIS	126.86
NBIS	105.85
NBIS	115.39
NBIS	122.46
NBIS	123.48
NBIS	125.84
NBIS	125.35
NBIS	127.11
NBIS	125.1
NBIS	131.67
NBIS	116.11
NBIS	116.49
NBIS	116.57
NBIS	95.6
NBIS	94.04
NBIS	91.9
NBIS	94.95
NBIS	94.68
NBIS	95.24
NBIS	93.36
NBIS	97.47
NBIS	97.96
NBIS	98.82
NBIS	99.56
NBIS	108.94
NBIS	123.76
NBIS	125.5
NBIS	131.82
NBIS	132.21
NBIS	126.03
NBIS	105.71
NBIS	121.53
NBIS	121.6
NBIS	123.25
NBIS	125.35
NBIS	127.19
NBIS	116.61
NBIS	115.57
NBIS	94.04
NBIS	91.1
NBIS	94.68
NBIS	94.95
NBIS	107.08
NBIS	111.07
NBIS	113.8
NBIS	130.66
NBIS	119.72
NBIS	123.89
NBIS	126.55
NBIS	126.4
NBIS	130.74
NBIS	94.88
NBIS	112.82
NBIS	114.13
NBIS	136.0
NBIS	126.0
NBIS	128.66
NBIS	130.74
OKLO	70.54
OKLO	69.94
OKLO	73.98
OKLO	79.83
OKLO	79.89
OKLO	80.46
OKLO	80.82
OKLO	80.39
OKLO	93.35
OKLO	93.77
OKLO	95.32
OKLO	95.32
OKLO	128.21
OKLO	130.59
OKLO	132.79
OKLO	141.04
OKLO	126.43
OKLO	127.61
OKLO	127.31
OKLO	171.7
OKLO	174.18
OKLO	175.28
OKLO	160.84
OKLO	125.31
OKLO	126.1
OKLO	128.27
OKLO	137.48
OKLO	138.6
OKLO	145.61
OKLO	113.46
OKLO	114.35
OKLO	113.54
OKLO	113.76
OKLO	105.1
OKLO	105.27
OKLO	89.08
OKLO	88.31
OKLO	89.22
OKLO	69.94
OKLO	79.89
OKLO	95.32
OKLO	136.96
OKLO	140.07
OKLO	119.29
OKLO	127.72
OKLO	143.71
OKLO	167.0
OKLO	173.44
OKLO	181.22
OKLO	185.85
OKLO	138.55
OKLO	137.69
OKLO	144.2
OKLO	113.54
OKLO	113.85
OKLO	104.03
OKLO	88.81
OKLO	137.76
OKLO	135.8
OKLO	167.18
OKLO	180.77
OKLO	185.85
OKLO	136.4
OKLO	139.88
OKLO	141.95
OKLO	143.87
OKLO	113.58
OKLO	104.35
OKLO	70.47
OKLO	134.23
OKLO	180.14
OKLO	178.38
OKLO	138.86
OKLO	138.72
OKLO	141.27
OKLO	143.42
QBTS	15.45
QBTS	16.1
QBTS	16.01
QBTS	16.14
QBTS	16.28
QBTS	16.48
QBTS	16.57
QBTS	17.84
QBTS	18.09
QBTS	18.52
QBTS	18.57
QBTS	18.63
QBTS	20.67
QBTS	20.46
QBTS	21.39
QBTS	23.25
QBTS	23.82
QBTS	24.22
QBTS	24.61
QBTS	24.66
QBTS	24.96
QBTS	25.07
QBTS	25.39
QBTS	25.5
QBTS	27.12
QBTS	25.97
QBTS	26.05
QBTS	26.03
QBTS	27.06
QBTS	28.01
QBTS	26.46
QBTS	29.1
QBTS	29.28
QBTS	32.9
QBTS	32.72
QBTS	32.91
QBTS	35.89
QBTS	36.49
QBTS	35.86
QBTS	38.63
QBTS	42.92
QBTS	42.87
QBTS	43.57
QBTS	44.63
QBTS	44.62
QBTS	45.31
QBTS	34.28
QBTS	35.24
QBTS	35.29
QBTS	35.79
QBTS	35.78
QBTS	35.16
QBTS	33.62
QBTS	33.92
QBTS	33.19
QBTS	36.02
QBTS	36.08
QBTS	36.28
QBTS	36.11
QBTS	31.32
QBTS	22.99
QBTS	24.17
QBTS	22.29
QBTS	22.6
QBTS	22.59
QBTS	22.74
QBTS	16.14
QBTS	16.14
QBTS	16.36
QBTS	16.48
QBTS	16.52
QBTS	18.1
QBTS	18.11
QBTS	18.33
QBTS	18.49
QBTS	18.57
QBTS	18.59
QBTS	24.98
QBTS	25.07
QBTS	25.43
QBTS	26.95
QBTS	27.42
QBTS	27.5
QBTS	32.72
QBTS	35.67
QBTS	36.49
QBTS	43.32
QBTS	43.61
QBTS	43.94
QBTS	44.11
QBTS	44.63
QBTS	44.88
QBTS	33.48
QBTS	34.98
QBTS	35.51
QBTS	35.73
QBTS	32.78
QBTS	36.08
QBTS	37.05
QBTS	23.76
QBTS	22.28
QBTS	22.48
QBTS	22.55
QBTS	22.73
QBTS	15.41
QBTS	16.32
QBTS	16.48
QBTS	16.51
QBTS	18.06
QBTS	17.98
QBTS	18.58
QBTS	26.31
QBTS	26.8
QBTS	27.08
QBTS	35.3
QBTS	35.74
QBTS	43.38
QBTS	43.72
QBTS	42.88
QBTS	44.11
QBTS	33.06
QBTS	33.08
QBTS	33.3
QBTS	35.13
QBTS	36.08
QBTS	36.05
QBTS	35.66
QBTS	23.73
QBTS	21.85
QBTS	15.53
QBTS	16.27
QBTS	16.36
QBTS	16.51
QBTS	18.08
QBTS	26.86
QBTS	26.95
QBTS	27.31
QBTS	35.01
QBTS	35.42
QBTS	36.05
QBTS	34.88
QBTS	22.42
QUBT	15.3
QUBT	17.15
QUBT	16.94
QUBT	17.02
QUBT	17.0
QUBT	16.68
QUBT	23.61
QUBT	20.11
QUBT	21.03
QUBT	21.22
QUBT	21.28
QUBT	20.75
QUBT	16.88
QUBT	15.64
QUBT	15.35
QUBT	15.04
QUBT	16.11
QUBT	16.26
QUBT	16.7
QUBT	11.73
QUBT	11.85
QUBT	10.34
QUBT	10.39
QUBT	10.95
QUBT	11.05
QUBT	11.53
QUBT	11.89
QUBT	17.13
QUBT	17.1
QUBT	16.92
QUBT	17.3
QUBT	23.25
QUBT	21.24
QUBT	16.74
QUBT	16.65
QUBT	11.59
QUBT	11.84
QUBT	11.39
QUBT	11.86
QUBT	11.89
QUBT	16.97
QUBT	16.78
QUBT	17.26
QUBT	16.48
QUBT	11.78
QUBT	11.92
QUBT	12.59
QUBT	11.39
QUBT	11.42
QUBT	20.12
QUBT	20.63
QUBT	11.42
IONQ	42.77
IONQ	43.12
IONQ	44.23
IONQ	44.95
IONQ	46.62
IONQ	47.06
IONQ	57.57
IONQ	59.35
IONQ	59.36
IONQ	63.56
IONQ	63.93
IONQ	64.05
IONQ	62.78
IONQ	69.65
IONQ	70.61
IONQ	72.56
IONQ	72.32
IONQ	74.89
IONQ	67.2
IONQ	66.65
IONQ	67.81
IONQ	68.71
IONQ	69.29
IONQ	73.1
IONQ	73.04
IONQ	78.89
IONQ	79.18
IONQ	81.1
IONQ	77.72
IONQ	81.84
IONQ	83.85
IONQ	79.7
IONQ	63.07
IONQ	60.88
IONQ	55.06
IONQ	55.26
IONQ	55.71
IONQ	55.53
IONQ	58.26
IONQ	48.14
IONQ	48.22
IONQ	48.71
IONQ	48.98
IONQ	50.19
IONQ	46.78
IONQ	47.44
IONQ	49.44
IONQ	44.49
IONQ	46.62
IONQ	46.88
IONQ	58.15
IONQ	58.37
IONQ	58.26
IONQ	59.08
IONQ	61.89
IONQ	62.66
IONQ	64.03
IONQ	68.94
IONQ	69.24
IONQ	70.03
IONQ	70.39
IONQ	72.4
IONQ	72.91
IONQ	69.29
IONQ	73.18
IONQ	79.29
IONQ	62.28
IONQ	63.56
IONQ	63.34
IONQ	61.24
IONQ	61.52
IONQ	61.62
IONQ	61.47
IONQ	47.99
IONQ	48.26
IONQ	48.74
IONQ	49.65
IONQ	46.13
IONQ	45.82
IONQ	46.58
IONQ	47.0
IONQ	58.29
IONQ	61.87
IONQ	63.86
IONQ	69.29
IONQ	69.41
IONQ	69.81
IONQ	70.39
IONQ	71.28
IONQ	71.64
IONQ	72.28
IONQ	72.74
IONQ	74.77
IONQ	75.19
IONQ	69.29
IONQ	79.23
IONQ	61.96
IONQ	63.04
IONQ	60.4
IONQ	58.99
IONQ	55.31
IONQ	48.69
IONQ	48.84
IONQ	46.98
IONQ	47.4
IONQ	61.87
IONQ	63.28
IONQ	68.59
IONQ	69.12
IONQ	74.18
IONQ	73.84
IONQ	81.99
IONQ	62.72
IONQ	63.36
TEM	80.0
TEM	90.58
TEM	79.26
TEM	79.31
TEM	89.21
TEM	90.07
TEM	89.79
TEM	93.06
TEM	93.3
TEM	102.2
TEM	102.17
TEM	103.0
TEM	103.4
TEM	85.26
TEM	85.83
TEM	86.25
TEM	86.81
TEM	90.69
TEM	91.0
TEM	90.9
TEM	89.64
TEM	82.88
TEM	71.14
TEM	67.44
TEM	67.51
TEM	67.74
TEM	68.01
TEM	67.95
TEM	70.49
TEM	74.86
TEM	75.62
TEM	76.09
TEM	76.1
TEM	80.77
TEM	88.01
TEM	89.29
TEM	92.59
TEM	93.19
TEM	102.17
TEM	90.69
TEM	90.56
TEM	89.12
TEM	89.19
TEM	67.44
TEM	67.58
TEM	67.86
TEM	67.95
TEM	68.01
TEM	67.95
TEM	68.36
TEM	74.92
TEM	75.96
TEM	76.89
TEM	90.77
TEM	87.84
TEM	89.12
TEM	92.49
TEM	92.58
TEM	93.12
TEM	94.04
TEM	90.29
TEM	91.95
TEM	92.47
TEM	67.52
TEM	67.58
TEM	76.81
TEM	78.05
TEM	90.04
TEM	92.49
TEM	94.04
TEM	77.86
FIG	53.65
FIG	55.98
FIG	53.35
FIG	53.61
FIG	58.38
FIG	59.22
FIG	62.57
FIG	69.34
FIG	64.7
FIG	65.17
FIG	65.0
FIG	62.37
FIG	63.71
FIG	55.21
FIG	55.28
FIG	55.0
FIG	53.42
FIG	47.84
FIG	44.39
FIG	34.37
FIG	34.97
FIG	34.98
FIG	36.15
FIG	36.27
FIG	36.37
FIG	36.33
FIG	54.51
FIG	57.06
FIG	57.61
FIG	58.96
FIG	59.07
FIG	53.31
FIG	44.35
FIG	35.04
FIG	54.79
FIG	57.06
FIG	57.27
FIG	58.92
FIG	35.04
FIG	54.12
FIG	57.17
FIG	57.86
JOBY	13.46
JOBY	14.62
JOBY	14.72
JOBY	14.72
JOBY	16.1
JOBY	16.52
JOBY	16.98
JOBY	15.94
JOBY	16.19
JOBY	16.12
JOBY	16.23
JOBY	17.49
JOBY	17.83
JOBY	17.75
JOBY	17.79
JOBY	17.82
JOBY	19.22
JOBY	17.18
JOBY	18.1
JOBY	18.39
JOBY	17.15
JOBY	16.64
JOBY	16.4
JOBY	16.2
JOBY	15.13
JOBY	15.17
JOBY	16.03
JOBY	16.17
JOBY	14.11
JOBY	13.02
JOBY	13.11
JOBY	13.14
JOBY	13.19
JOBY	13.29
JOBY	13.43
JOBY	13.48
JOBY	13.94
JOBY	14.14
JOBY	14.21
JOBY	14.24
JOBY	14.27
JOBY	14.27
JOBY	14.33
JOBY	14.31
JOBY	14.19
JOBY	14.17
JOBY	14.67
JOBY	16.98
JOBY	17.9
JOBY	18.09
JOBY	19.37
JOBY	18.21
JOBY	17.89
JOBY	17.19
JOBY	17.14
JOBY	16.22
JOBY	16.01
JOBY	16.14
JOBY	16.37
JOBY	13.97
JOBY	14.25
JOBY	14.27
JOBY	14.3
JOBY	14.43
JOBY	14.44
JOBY	14.19
JOBY	14.17
JOBY	16.65
JOBY	16.33
JOBY	18.1
JOBY	18.29
JOBY	17.59
JOBY	16.23
JOBY	16.15
JOBY	15.99
JOBY	16.42
JOBY	13.97
JOBY	14.01
JOBY	14.1
JOBY	14.1
JOBY	14.41
JOBY	13.95
JOBY	16.5
JOBY	18.29
JOBY	16.65
JOBY	16.26
JOBY	14.41
UNH	315.36
UNH	315.27
UNH	316.55
UNH	316.72
UNH	317.45
UNH	320.43
UNH	344.39
UNH	343.8
UNH	344.57
UNH	345.5
UNH	345.88
UNH	346.04
UNH	347.21
UNH	347.51
UNH	359.2
UNH	359.8
UNH	341.36
UNH	350.4
UNH	348.91
UNH	345.36
UNH	342.69
UNH	345.22
UNH	347.6
UNH	360.96
UNH	360.98
UNH	359.44
UNH	364.05
UNH	355.88
UNH	360.5
UNH	361.09
UNH	361.16
UNH	360.98
UNH	361.29
UNH	361.39
UNH	361.94
UNH	362.19
UNH	362.67
UNH	362.35
UNH	363.67
UNH	364.9
UNH	368.63
UNH	370.08
UNH	364.26
UNH	326.93
UNH	326.74
UNH	327.07
UNH	313.37
UNH	327.37
UNH	316.77
UNH	357.85
UNH	358.26
UNH	358.25
UNH	357.49
UNH	349.72
UNH	353.24
UNH	372.64
UNH	373.23
UNH	362.29
UNH	367.52
UNH	369.66
UNH	369.7
UNH	313.04
UNH	329.68
UNH	315.41
UNH	357.19
UNH	358.2
UNH	357.62
UNH	352.8
UNH	352.68
UNH	371.56
UNH	371.09
UNH	372.55
UNH	373.23
UNH	362.29
UNH	366.34
UNH	369.7
UNH	368.49
UNH	364.78
UNH	359.3
UNH	363.81
UNH	325.14
UNH	326.05
UNH	356.16
UNH	352.12
UNH	370.62
UNH	373.23
UNH	371.77
UNH	364.67
UNH	325.16
UNH	326.49
UNH	330.32
NOV	13.27
NOV	13.3
NOV	13.26
NOV	13.25
NOV	13.2
NOV	13.2
NOV	13.13
NOV	13.31
NOV	13.31
NOV	13.38
NOV	13.44
NOV	13.52
NOV	13.52
NOV	13.55
NOV	13.52
NOV	13.58
NOV	13.84
NOV	13.69
NOV	12.72
NOV	12.73
NOV	12.79
NOV	13.13
NOV	13.96
NOV	13.93
NOV	13.99
NOV	14.05
NOV	14.91
NOV	15.34
NOV	15.4
NOV	15.01
NOV	14.83
NOV	15.01
NOV	15.02
NOV	15.06
NOV	15.38
NOV	15.63
NOV	15.69
NOV	15.69
NOV	15.3
NOV	15.31
NOV	14.95
NOV	14.9
NOV	14.99
NOV	15.05
NOV	15.06
NOV	15.04
NOV	15.04
NOV	15.08
NOV	15.1
NOV	13.26
NOV	13.55
NOV	13.53
NOV	13.6
NOV	13.59
NOV	13.69
NOV	13.48
NOV	12.73
NOV	13.4
NOV	13.41
NOV	13.45
NOV	14.14
NOV	14.89
NOV	15.18
NOV	15.32
NOV	15.53
NOV	14.95
NOV	15.02
NOV	15.02
NOV	15.38
NOV	15.56
NOV	15.69
NOV	15.78
NOV	15.65
NOV	15.65
NOV	15.25
NOV	15.0
NOV	15.07
NOV	15.05
NOV	15.09
NOV	13.27
NOV	13.28
NOV	13.35
NOV	13.59
NOV	13.61
NOV	13.35
NOV	14.02
NOV	14.0
NOV	15.18
NOV	15.32
NOV	15.53
NOV	14.95
NOV	15.03
NOV	15.06
NOV	15.38
NOV	15.52
NOV	15.59
NOV	15.58
NOV	15.68
NOV	15.79
NOV	15.65
NOV	14.98
NOV	15.03
NOV	15.05
NOV	15.11
NOV	15.19
NOV	13.47
NOV	15.2
NOV	15.34
NOV	15.57
NOV	15.64
NOV	15.03
NOV	15.1
CRWV	119.85
CRWV	118.28
CRWV	119.38
CRWV	137.91
CRWV	137.97
CRWV	139.19
CRWV	139.69
CRWV	139.82
CRWV	139.42
CRWV	122.18
CRWV	123.09
CRWV	123.56
CRWV	123.94
CRWV	124.14
CRWV	132.09
CRWV	135.57
CRWV	139.4
CRWV	113.08
CRWV	111.77
CRWV	71.97
CRWV	72.33
CRWV	72.99
CRWV	73.26
CRWV	68.84
CRWV	99.74
CRWV	120.0
CRWV	120.04
CRWV	120.79
CRWV	137.97
CRWV	138.96
CRWV	144.7
CRWV	123.56
CRWV	123.94
CRWV	123.9
CRWV	134.24
CRWV	134.37
CRWV	135.22
CRWV	135.14
CRWV	135.98
CRWV	72.51
CRWV	120.06
CRWV	119.31
CRWV	135.37
CRWV	136.19
CRWV	143.75
CRWV	134.16
CRWV	136.38
CRWV	139.15
CRWV	118.41
CRWV	119.87
CRWV	120.36
CRWV	132.43
CRWV	137.7
BMNR	43.62
BMNR	43.71
BMNR	44.46
BMNR	44.26
BMNR	44.27
BMNR	53.03
BMNR	56.16
BMNR	62.56
BMNR	55.16
BMNR	55.17
BMNR	57.1
BMNR	57.27
BMNR	57.37
BMNR	61.99
BMNR	63.84
BMNR	63.51
BMNR	54.38
BMNR	54.57
BMNR	48.39
BMNR	54.33
BMNR	41.8
BMNR	42.21
BMNR	30.12
BMNR	30.74
BMNR	30.93
BMNR	31.07
BMNR	30.51
BMNR	32.02
BMNR	44.21
BMNR	43.72
BMNR	48.21
BMNR	48.25
BMNR	56.13
BMNR	61.66
BMNR	54.06
BMNR	53.46
BMNR	56.88
BMNR	63.51
BMNR	54.22
BMNR	54.29
BMNR	42.15
BMNR	29.31
BMNR	30.07
BMNR	32.03
BMNR	32.07
BMNR	43.85
BMNR	48.21
BMNR	47.96
BMNR	50.34
BMNR	55.83
BMNR	56.09
BMNR	61.21
BMNR	53.9
BMNR	54.92
BMNR	55.25
BMNR	56.25
BMNR	56.44
BMNR	56.79
BMNR	61.83
BMNR	61.94
BMNR	54.2
BMNR	31.92
BMNR	47.78
BMNR	49.62
BMNR	54.66
BMNR	55.83
BMNR	53.17
BMNR	53.3
BMNR	31.72
SBET	15.88
SBET	15.99
SBET	16.06
SBET	16.24
SBET	17.08
SBET	17.04
SBET	17.02
SBET	16.5
SBET	17.24
SBET	17.28
SBET	17.88
SBET	16.72
SBET	16.76
SBET	17.94
SBET	18.11
SBET	18.12
SBET	16.08
SBET	15.89
SBET	13.5
SBET	13.61
SBET	13.61
SBET	13.72
SBET	13.69
SBET	12.31
SBET	11.69
SBET	12.2
SBET	12.19
SBET	10.69
SBET	9.57
SBET	9.65
SBET	9.83
SBET	9.94
SBET	9.91
SBET	9.98
SBET	10.38
SBET	16.04
SBET	16.4
SBET	16.58
SBET	16.96
SBET	16.99
SBET	16.99
SBET	16.73
SBET	17.11
SBET	17.03
SBET	17.04
SBET	17.68
SBET	18.09
SBET	18.39
SBET	13.87
SBET	12.2
SBET	12.35
SBET	16.03
SBET	16.94
SBET	17.14
SBET	17.78
SBET	17.84
SBET	18.08
SBET	18.13
SBET	18.23
SBET	18.09
SBET	18.29
SBET	12.3
SBET	16.9
SBET	16.88
SBET	18.16
SBET	18.09
SBET	18.03
SMR	34.91
SMR	34.98
SMR	34.84
SMR	37.36
SMR	36.54
SMR	46.7
SMR	37.75
SMR	38.76
SMR	38.95
SMR	39.39
SMR	39.24
SMR	40.75
SMR	40.92
SMR	45.4
SMR	45.54
SMR	45.36
SMR	54.25
SMR	35.63
SMR	35.88
SMR	37.39
SMR	43.76
SMR	43.19
SMR	43.08
SMR	43.44
SMR	43.69
SMR	43.83
SMR	21.35
SMR	18.58
SMR	19.47
SMR	19.49
SMR	19.7
SMR	19.27
SMR	19.01
SMR	46.79
SMR	38.77
SMR	39.27
SMR	42.88
SMR	42.97
SMR	43.49
SMR	43.77
SMR	44.08
SMR	44.7
SMR	45.3
SMR	46.67
SMR	53.96
SMR	54.83
SMR	43.3
SMR	43.82
SMR	43.81
SMR	46.03
SMR	45.6
SMR	45.36
SMR	45.94
SMR	53.6
SMR	43.08
SMR	43.72
SMR	43.3
SMR	43.17
SMR	41.83
SMR	45.78
SMR	43.04
PGY	37.23
PGY	37.26
PGY	37.11
PGY	37.76
PGY	37.61
PGY	38.69
PGY	38.96
PGY	39.75
PGY	41.69
PGY	43.98
PGY	44.3
PGY	44.58
PGY	34.55
PGY	30.33
PGY	30.35
PGY	30.49
PGY	30.61
PGY	28.63
PGY	28.68
PGY	29.82
PGY	30.04
PGY	28.47
PGY	28.42
PGY	27.8
PGY	28.08
PGY	28.17
PGY	21.94
PGY	22.01
PGY	22.72
PGY	22.99
PGY	22.99
PGY	23.22
PGY	23.11
PGY	23.52
PGY	24.26
PGY	24.31
PGY	38.53
PGY	38.62
PGY	39.26
PGY	39.3
PGY	39.76
PGY	39.94
PGY	41.46
PGY	30.12
PGY	30.3
PGY	30.22
PGY	30.35
PGY	28.65
PGY	28.73
PGY	29.74
PGY	29.84
PGY	29.83
PGY	30.04
PGY	22.83
PGY	23.35
PGY	37.45
PGY	38.62
PGY	39.3
PGY	39.29
PGY	39.9
PGY	39.9
PGY	30.25
PGY	30.27
PGY	30.17
PGY	28.65
PGY	29.78
PGY	29.42
PGY	22.74
PGY	24.17
PGY	24.09
PGY	24.91
PGY	25.0
PGY	29.52
PGY	29.78
RKT	20.32
RKT	20.29
RKT	22.08
RKT	22.2
RKT	22.25
RKT	21.49
RKT	20.76
RKT	21.41
RKT	21.09
RKT	19.42
RKT	19.92
RKT	16.49
RKT	16.97
RKT	17.13
RKT	17.1
RKT	17.28
RKT	17.36
RKT	17.7
RKT	17.86
RKT	16.73
RKT	16.9
RKT	16.71
RKT	17.28
RKT	17.88
RKT	17.25
RKT	17.25
RKT	17.04
RKT	17.41
RKT	17.42
RKT	17.41
RKT	17.42
RKT	17.69
RKT	17.73
RKT	17.9
RKT	17.9
RKT	19.67
RKT	19.84
RKT	19.9
RKT	20.02
RKT	20.24
RKT	20.29
RKT	21.67
RKT	22.17
RKT	19.92
RKT	16.44
RKT	17.0
RKT	17.1
RKT	17.17
RKT	17.39
RKT	17.28
RKT	17.12
RKT	17.7
RKT	17.12
RKT	17.51
RKT	17.88
RKT	17.25
RKT	17.71
RKT	17.9
RKT	19.9
RKT	19.89
RKT	19.93
RKT	20.32
RKT	21.92
RKT	22.25
RKT	16.44
RKT	17.17
RKT	17.37
RKT	17.34
RKT	17.56
RKT	17.68
RKT	16.88
RKT	17.77
RKT	17.78
RKT	17.38
RKT	17.49
RKT	17.47
RKT	17.6
ORCL	241.33
ORCL	302.61
ORCL	303.04
ORCL	302.68
ORCL	302.86
ORCL	323.92
ORCL	321.37
ORCL	289.22
ORCL	289.92
ORCL	284.46
ORCL	285.34
ORCL	290.65
ORCL	298.47
ORCL	298.09
ORCL	309.17
ORCL	279.57
ORCL	282.52
ORCL	282.68
ORCL	284.51
ORCL	284.73
ORCL	250.9
ORCL	235.37
ORCL	241.62
ORCL	301.24
ORCL	283.82
ORCL	284.74
ORCL	285.32
ORCL	227.26
ORCL	228.56
ORCL	288.56
ORCL	290.41
ORCL	302.12
ORCL	284.82
ORCL	285.5
ORCL	223.68
ORCL	223.04
ORCL	226.05
ORCL	227.67
ORCL	305.99
ORCL	312.92
GDXU	140.1
GDXU	142.45
GDXU	143.3
GDXU	152.37
GDXU	152.42
GDXU	159.99
GDXU	160.06
GDXU	160.18
GDXU	160.1
GDXU	148.68
GDXU	173.64
GDXU	178.5
GDXU	177.43
GDXU	182.32
GDXU	182.77
GDXU	183.11
GDXU	185.33
GDXU	185.02
GDXU	187.05
GDXU	174.73
GDXU	191.67
GDXU	207.55
GDXU	226.47
GDXU	229.16
GDXU	225.44
GDXU	227.29
GDXU	227.49
GDXU	201.46
GDXU	201.52
GDXU	198.46
GDXU	224.94
GDXU	224.43
GDXU	224.51
GDXU	272.98
GDXU	273.11
GDXU	146.27
GDXU	146.12
GDXU	149.45
GDXU	155.68
GDXU	159.39
GDXU	159.85
GDXU	151.6
GDXU	139.75
GDXU	141.26
GDXU	176.5
GDXU	175.23
GDXU	201.15
GDXU	178.4
GDXU	180.87
GDXU	215.41
GDXU	218.28
GDXU	222.51
GDXU	139.03
GDXU	141.87
GDXU	142.4
GDXU	141.44
GDXU	152.42
GDXU	157.4
GDXU	157.43
GDXU	160.1
GDXU	178.94
GDXU	183.11
GDXU	190.5
GDXU	206.24
GDXU	223.05
GDXU	149.54
GDXU	144.42
GDXU	194.96
GDXU	196.55
GDXU	198.29
GDXU	186.38
GDXU	215.75
GDXU	222.22
GDXU	139.03
GDXU	150.19
GDXU	152.44
GDXU	182.37
GDXU	189.93
GDXU	202.0
GDXU	211.47
GDXU	213.05
GDXU	244.07
GDXU	237.69
GDXU	154.04
GDXU	197.18
GDXU	200.0
GDXU	199.02
GDXU	186.39
GDXU	163.34
GDXU	190.7
GDXU	199.78
GDXU	209.5
GDXU	211.32
GDXU	227.07
GDXU	157.19
IREN	26.07
IREN	28.42
IREN	28.59
IREN	32.6
IREN	32.7
IREN	33.25
IREN	33.88
IREN	33.98
IREN	34.74
IREN	35.73
IREN	39.47
IREN	39.82
IREN	41.62
IREN	41.77
IREN	42.18
IREN	42.76
IREN	48.67
IREN	48.3
IREN	45.4
IREN	45.63
IREN	46.08
IREN	46.83
IREN	46.58
IREN	47.34
IREN	51.63
IREN	58.46
IREN	59.11
IREN	59.13
IREN	59.37
IREN	63.09
IREN	63.46
IREN	63.94
IREN	68.26
IREN	71.12
IREN	73.06
IREN	72.85
IREN	60.5
IREN	60.72
IREN	61.8
IREN	61.92
IREN	56.72
IREN	57.26
IREN	64.91
IREN	65.56
IREN	62.99
IREN	54.94
IREN	49.66
IREN	48.36
IREN	48.92
IREN	48.92
IREN	48.95
IREN	25.84
IREN	32.7
IREN	33.35
IREN	33.42
IREN	42.58
IREN	48.08
IREN	47.81
IREN	45.4
IREN	45.46
IREN	46.4
IREN	46.9
IREN	46.69
IREN	58.85
IREN	57.29
IREN	61.64
IREN	62.59
IREN	63.2
IREN	72.57
IREN	57.07
IREN	64.52
IREN	74.51
IREN	49.66
IREN	49.68
IREN	50.55
IREN	47.06
IREN	47.34
IREN	33.35
IREN	33.42
IREN	36.35
IREN	37.17
IREN	37.39
IREN	42.39
IREN	45.6
IREN	47.1
IREN	47.54
IREN	61.61
IREN	63.2
IREN	63.82
IREN	72.64
IREN	63.98
IREN	65.67
IREN	72.85
IREN	73.42
IREN	72.88
IREN	49.26
IREN	47.06
IREN	47.37
IREN	47.28
IREN	35.21
IREN	36.72
IREN	37.03
IREN	36.99
IREN	38.69
IREN	42.22
IREN	47.1
IREN	47.04
IREN	59.38
IREN	62.4
IREN	64.16
IREN	65.75
IREN	65.8
IREN	67.72
IREN	69.33
IREN	68.72
IREN	48.4
IREN	48.45
AA	31.92
AA	31.91
AA	32.02
AA	33.24
AA	33.92
AA	33.67
AA	33.58
AA	33.55
AA	31.84
AA	33.71
AA	33.65
AA	32.98
AA	34.43
AA	34.9
AA	35.03
AA	34.98
AA	34.73
