ticker	interval	score	signal_date	signal_price	breakthrough_date
中国中车 (601766.SS)	5m	1.12	2025-07-25 10:25:00	7.64	2025-07-29 13:50:00
国电南瑞 (600406.SS)	5m	1.21	2025-07-25 10:25:00	22.37	2025-07-25 13:55:00
中信证券 (600030.SS)	5m	1.17	2025-07-25 10:25:00	29.93	2025-07-25 10:30:00
中国太保 (601601.SS)	5m	1.4	2025-07-25 10:25:00	37.3	2025-07-25 10:25:00
中国中车 (601766.SS)	5m	1.33	2025-07-25 10:10:00	7.64	2025-07-29 13:50:00
交通银行 (601328.SS)	5m	1.2	2025-07-25 10:10:00	7.81	2025-07-28 09:35:00
中信证券 (600030.SS)	5m	1.28	2025-07-25 10:10:00	29.92	2025-07-25 10:30:00
工商银行 (601398.SS)	30m	2.68	2025-07-25 10:00:00	7.55	2025-07-30 10:30:00
山西汾酒 (600809.SS)	5m	1.31	2025-07-25 09:50:00	189.53	2025-07-28 14:25:00
爱朋医疗 (300753.SZ)	10m	1.99	2025-07-25 09:50:00	29.7	2025-07-28 11:10:00
紫金矿业 (601899.SS)	5m	1.36	2025-07-25 09:50:00	20.04	2025-07-25 14:00:00
国电南瑞 (600406.SS)	5m	1.26	2025-07-25 09:50:00	22.44	2025-07-25 13:55:00
中国核电 (601985.SS)	5m	1.29	2025-07-25 09:45:00	9.4	2025-07-28 14:45:00
伊利股份 (600887.SS)	5m	1.48	2025-07-25 09:45:00	28.13	2025-07-28 09:55:00
交通银行 (601328.SS)	10m	1.8	2025-07-25 09:40:00	7.83	2025-07-28 10:20:00
农业银行 (601288.SS)	5m	1.18	2025-07-24 14:55:00	6.21	2025-07-25 09:40:00
交通银行 (601328.SS)	10m	2.01	2025-07-24 14:50:00	7.84	2025-07-28 10:20:00
交通银行 (601328.SS)	5m	1.5	2025-07-24 14:50:00	7.83	2025-07-28 09:35:00
中国移动 (600941.SS)	5m	1.18	2025-07-24 14:50:00	110.96	2025-07-25 13:05:00
工商银行 (601398.SS)	15m	2.32	2025-07-24 14:45:00	7.55	2025-07-30 09:45:00
交通银行 (601328.SS)	5m	1.23	2025-07-24 14:30:00	7.84	2025-07-28 09:35:00
中国移动 (600941.SS)	5m	1.3	2025-07-24 14:25:00	111.04	2025-07-25 13:05:00
农业银行 (601288.SS)	5m	1.28	2025-07-24 14:25:00	6.21	2025-07-25 09:40:00
工商银行 (601398.SS)	10m	1.75	2025-07-24 14:20:00	7.55	2025-07-28 10:00:00
兴业银行 (601166.SS)	10m	1.74	2025-07-24 14:20:00	23.3	2025-07-25 13:20:00
中国石油 (601857.SS)	5m	1.22	2025-07-24 14:20:00	8.79	2025-07-25 09:40:00
邮储银行 (601658.SS)	5m	1.16	2025-07-24 14:20:00	5.59	2025-07-25 09:35:00
中国移动 (600941.SS)	5m	1.28	2025-07-24 14:00:00	111.08	2025-07-25 13:05:00
工商银行 (601398.SS)	15m	2.15	2025-07-24 13:30:00	7.57	2025-07-30 09:45:00
工商银行 (601398.SS)	10m	1.66	2025-07-24 13:30:00	7.58	2025-07-28 10:00:00
邮储银行 (601658.SS)	5m	1.22	2025-07-24 13:25:00	5.61	2025-07-25 09:35:00
长江电力 (600900.SS)	30m	2.84	2025-07-24 13:00:00	29.01	2025-07-30 10:00:00
交通银行 (601328.SS)	10m	1.64	2025-07-24 13:00:00	7.88	2025-07-28 10:20:00
工商银行 (601398.SS)	10m	1.73	2025-07-24 13:00:00	7.57	2025-07-28 10:00:00
恒瑞医药 (600276.SS)	15m	2.65	2025-07-24 13:00:00	57.57	2025-07-24 13:00:00
博苑股份 (301617.SZ)	30m	2.5	2025-07-24 12:00:00	39.19	2025-07-30 09:30:00
山东矿机 (002526.SZ)	5m	1.08	2025-07-24 11:15:00	4.04	2025-07-24 11:25:00
交通银行 (601328.SS)	10m	1.64	2025-07-24 11:10:00	7.89	2025-07-28 10:20:00
交通银行 (601328.SS)	10m	1.67	2025-07-24 10:40:00	7.89	2025-07-28 10:20:00
工商银行 (601398.SS)	10m	1.68	2025-07-24 10:40:00	7.6	2025-07-28 10:00:00
交通银行 (601328.SS)	5m	1.12	2025-07-24 10:40:00	7.88	2025-07-28 09:35:00
工商银行 (601398.SS)	5m	1.21	2025-07-24 10:05:00	7.57	2025-07-25 09:30:00
银河电子 (002519.SZ)	15m	2.5	2025-07-24 09:45:00	5.02	2025-07-24 10:30:00
银河电子 (002519.SZ)	10m	1.76	2025-07-24 09:40:00	4.99	2025-07-24 09:50:00
中国船舶 (600150.SS)	5m	1.32	2025-07-24 09:40:00	34.63	2025-07-24 09:50:00
爱朋医疗 (300753.SZ)	10m	2.21	2025-07-24 09:30:00	29.98	2025-07-28 11:10:00
山东矿机 (002526.SZ)	10m	1.73	2025-07-24 09:30:00	4.07	2025-07-24 14:40:00
银河电子 (002519.SZ)	30m	2.98	2025-07-24 09:30:00	5.02	2025-07-24 14:00:00
恒瑞医药 (600276.SS)	15m	2.5	2025-07-24 09:30:00	57.27	2025-07-24 13:00:00
中文在线 (300364.SZ)	15m	2.65	2025-07-24 09:30:00	25.32	2025-07-24 10:30:00
银河电子 (002519.SZ)	5m	1.0	2025-07-24 09:30:00	4.97	2025-07-24 09:55:00
山东矿机 (002526.SZ)	5m	1.24	2025-07-23 14:55:00	4.05	2025-07-24 11:25:00
国电南瑞 (600406.SS)	5m	1.26	2025-07-23 14:50:00	22.58	2025-07-24 13:00:00
中国神华 (601088.SS)	5m	1.25	2025-07-23 14:45:00	38.81	2025-07-24 10:25:00
恒瑞医药 (600276.SS)	10m	1.82	2025-07-23 14:40:00	57.15	2025-07-24 09:30:00
华明装备 (002270.SZ)	5m	1.32	2025-07-23 14:40:00	17.58	2025-07-23 14:50:00
美锦能源 (000723.SZ)	5m	1.12	2025-07-23 14:30:00	4.85	2025-07-24 10:25:00
中国中铁 (601390.SS)	5m	1.26	2025-07-23 14:25:00	5.96	2025-07-24 09:50:00
华明装备 (002270.SZ)	5m	1.19	2025-07-23 14:25:00	17.62	2025-07-23 14:50:00
中国中铁 (601390.SS)	5m	1.17	2025-07-23 14:05:00	5.98	2025-07-24 09:50:00
华明装备 (002270.SZ)	5m	1.13	2025-07-23 14:00:00	17.65	2025-07-23 14:50:00
爱朋医疗 (300753.SZ)	5m	1.25	2025-07-23 13:45:00	30.28	2025-07-24 09:30:00
银河电子 (002519.SZ)	5m	1.22	2025-07-23 11:25:00	5.0	2025-07-23 13:05:00
