ticker	date	intervals	signal_price	current_price	current_time	nx_1d_signal	nx_30m_signal	nx_1d	nx_1h	nx_30m
MCD	2025-01-02	1,2,3	292.95	311.82	2025-11-28 00:00:00	True		True	True	True
SMCI	2025-01-02	1,2,3	30.31	33.85	2025-11-28 00:00:00	False		False	False	False
BTC-USD	2024-12-31	1,2,3	94414.59	90908.02	2025-11-30 00:00:00	True		False	True	True
DIS	2024-12-31	1,2,3	111.32	104.47	2025-11-28 00:00:00	True		False	False	False
VRT	2024-12-30	1,2,4	115.8	179.73	2025-11-28 00:00:00	True		True	False	True
DKNG	2024-12-27	1,2,3,4	37.91	33.16	2025-11-28 00:00:00	True		False	True	True
RKT	2024-12-27	1,2,3	11.09	19.98	2025-11-28 00:00:00	False		True	True	True
DKNG	2024-12-26	1,2,3,4	38.44	33.16	2025-11-28 00:00:00	True		False	True	True
RKT	2024-12-26	1,2,3	11.2	19.98	2025-11-28 00:00:00	False		True	True	True
JOBY	2024-12-24	1,2,3,4	8.29	14.43	2025-11-28 00:00:00	True		True	False	True
SNOW	2024-12-24	1,2,3	162.76	251.24	2025-11-28 00:00:00	True		True	False	True
DIS	2024-12-23	1,2,3	111.41	104.47	2025-11-28 00:00:00	True		False	False	False
JOBY	2024-12-23	1,2,3,4	7.61	14.43	2025-11-28 00:00:00	True		True	False	True
AAOI	2024-12-20	1,2,4	35.74	26.78	2025-11-28 00:00:00	True		False	True	True
APP	2024-12-20	1,2,3	342.29	599.48	2025-11-28 00:00:00	True		True	True	True
DIS	2024-12-20	1,2,3	111.94	104.47	2025-11-28 00:00:00	True		False	False	False
DUOL	2024-12-20	1,2,3	341.54	191.41	2025-11-28 00:00:00	True		False	False	True
INTC	2024-12-20	1,2,3,4	19.52	40.56	2025-11-28 00:00:00	False		True	True	True
JOBY	2024-12-20	1,2,3,4	7.82	14.43	2025-11-28 00:00:00	True		True	False	True
OXY	2024-12-20	1,2,3	47.58	42.0	2025-11-28 00:00:00	False		False	True	True
RKT	2024-12-20	1,2,3,4	12.02	19.98	2025-11-28 00:00:00	False		True	True	True
SMR	2024-12-20	1,2,3	19.7	20.0	2025-11-28 00:00:00	True		False	False	False
TEM	2024-12-20	1,2,3	35.34	77.93	2025-11-28 00:00:00	False		False	True	True
TLRY	2024-12-20	1,2,3	1.21	0.81	2025-11-28 00:00:00	False		False	False	False
DKNG	2024-12-19	1,2,3	39.35	33.16	2025-11-28 00:00:00	True		False	True	True
AAOI	2024-12-18	1,2,4	35.47	26.78	2025-11-28 00:00:00	True		False	True	True
NOV	2024-12-18	1,2,3	14.85	15.36	2025-11-28 00:00:00	False		True	True	True
OXY	2024-12-18	1,2,3	47.03	42.0	2025-11-28 00:00:00	False		False	True	True
JOBY	2024-12-16	1,2,3	7.98	14.43	2025-11-28 00:00:00	True		True	False	True
NOV	2024-12-16	1,2,3	15.1	15.36	2025-11-28 00:00:00	False		True	True	True
SQQQ	2024-12-12	1,2,3	147.67	68.41	2025-11-28 00:00:00	False		False	False	False
MSTR	2024-12-11	1,2,4	400.1	177.18	2025-11-28 00:00:00	True		False	False	False
SOFI	2024-12-09	1,2,3	15.85	29.72	2025-11-28 00:00:00	True		True	True	True
SOFI	2024-12-06	1,2,3	15.95	29.72	2025-11-28 00:00:00	True		True	True	True
