ticker	interval	score	signal_date	signal_price	breakthrough_date
AFRM	15m	2.22	2025-07-17 11:15:00	67.96	2025-07-18 14:15:00
BILI	15m	2.21	2025-07-17 11:15:00	24.56	2025-07-17 15:45:00
MARA	15m	2.2	2025-07-17 11:15:00	19.86	2025-07-17 14:00:00
SOXL	5m	1.28	2025-07-17 11:15:00	27.3	2025-07-17 12:20:00
FUTU	5m	1.4	2025-07-17 11:15:00	148.38	2025-07-17 12:05:00
NVDA	10m	1.67	2025-07-17 11:10:00	172.96	2025-07-17 14:10:00
BILI	10m	1.75	2025-07-17 11:10:00	24.57	2025-07-17 14:00:00
AMD	30m	2.74	2025-07-17 11:00:00	159.16	2025-07-18 11:30:00
ETHA	15m	2.36	2025-07-17 11:00:00	25.79	2025-07-18 09:30:00
ETH	15m	2.29	2025-07-17 11:00:00	32.09	2025-07-18 09:30:00
COIN	30m	2.98	2025-07-17 11:00:00	406.01	2025-07-17 13:00:00
GME	30m	2.73	2025-07-17 11:00:00	23.52	2025-07-17 12:30:00
TSLA	30m	2.66	2025-07-17 11:00:00	322.12	2025-07-17 12:30:00
MARA	5m	1.29	2025-07-17 11:00:00	19.89	2025-07-17 11:30:00
MRVL	5m	1.13	2025-07-17 10:50:00	71.49	2025-07-17 14:45:00
NVDA	10m	1.67	2025-07-17 10:50:00	172.8	2025-07-17 14:10:00
ETHA	10m	1.6	2025-07-17 10:50:00	25.99	2025-07-17 13:00:00
ETH	10m	1.58	2025-07-17 10:50:00	32.32	2025-07-17 13:00:00
AFRM	15m	2.25	2025-07-17 10:45:00	67.84	2025-07-18 14:15:00
ETHA	5m	1.13	2025-07-17 10:40:00	25.94	2025-07-17 11:20:00
ETH	5m	1.08	2025-07-17 10:40:00	32.28	2025-07-17 11:20:00
AMD	15m	2.21	2025-07-17 10:30:00	159.9	2025-07-17 13:45:00
ONC	10m	2.02	2025-07-17 10:30:00	287.38	2025-07-17 13:20:00
OXY	5m	1.14	2025-07-17 10:25:00	42.92	2025-07-17 13:35:00
JD	5m	1.17	2025-07-17 10:20:00	31.77	2025-07-17 10:25:00
AFRM	15m	2.87	2025-07-17 10:15:00	67.9	2025-07-18 14:15:00
ETH	5m	1.54	2025-07-17 10:15:00	32.15	2025-07-17 11:20:00
ETHA	5m	1.34	2025-07-17 10:15:00	25.84	2025-07-17 11:20:00
TSLA	5m	1.3	2025-07-17 10:15:00	321.93	2025-07-17 10:50:00
OXY	5m	1.2	2025-07-17 10:15:00	42.85	2025-07-17 10:20:00
AMD	10m	1.79	2025-07-17 10:10:00	159.54	2025-07-17 11:30:00
SOXL	5m	1.2	2025-07-17 10:10:00	26.97	2025-07-17 10:25:00
TEM	10m	1.96	2025-07-17 09:50:00	60.16	2025-07-17 12:50:00
PHUN	5m	1.22	2025-07-17 09:50:00	3.55	2025-07-17 11:35:00
GME	10m	1.81	2025-07-17 09:50:00	23.56	2025-07-17 10:40:00
ETHA	5m	1.59	2025-07-17 09:40:00	25.61	2025-07-17 11:20:00
ETH	5m	1.51	2025-07-17 09:40:00	31.88	2025-07-17 11:20:00
GME	5m	1.27	2025-07-17 09:40:00	23.62	2025-07-17 10:00:00
QQQ	5m	1.29	2025-07-17 09:35:00	557.54	2025-07-17 15:00:00
TQQQ	5m	1.33	2025-07-17 09:35:00	85.16	2025-07-17 14:20:00
DJT	5m	1.43	2025-07-17 09:35:00	18.91	2025-07-17 10:45:00
TSLA	5m	1.42	2025-07-17 09:35:00	321.8	2025-07-17 10:00:00
MSTR	30m	3.07	2025-07-17 09:30:00	453.07	2025-07-17 14:00:00
TSLA	30m	3.1	2025-07-17 09:30:00	321.17	2025-07-17 12:30:00
GME	30m	2.91	2025-07-17 09:30:00	23.56	2025-07-17 12:30:00
MSTR	15m	2.88	2025-07-17 09:30:00	449.41	2025-07-17 10:00:00
MSTR	10m	2.59	2025-07-17 09:30:00	450.23	2025-07-17 10:00:00
MSTR	5m	2.35	2025-07-17 09:30:00	448.39	2025-07-17 10:00:00
NVDA	5m	2.61	2025-07-17 09:30:00	171.12	2025-07-17 09:35:00
QUBT	5m	1.59	2025-07-16 15:55:00	18.4	2025-07-17 09:30:00
TSLA	5m	1.53	2025-07-16 15:55:00	321.67	2025-07-17 09:30:00
U	10m	2.65	2025-07-16 15:50:00	33.96	2025-07-17 15:20:00
QQQ	5m	1.45	2025-07-16 15:50:00	557.59	2025-07-17 15:00:00
QUBT	10m	2.18	2025-07-16 15:50:00	18.4	2025-07-17 14:20:00
TQQQ	5m	1.46	2025-07-16 15:50:00	85.2	2025-07-17 14:20:00
TEM	10m	2.05	2025-07-16 15:50:00	59.98	2025-07-17 12:50:00
OKLO	5m	1.47	2025-07-16 15:50:00	64.45	2025-07-17 11:30:00
RR	5m	1.49	2025-07-16 15:50:00	1.9	2025-07-17 11:15:00
SPY	5m	1.5	2025-07-16 15:50:00	624.24	2025-07-17 10:25:00
TSLA	10m	2.08	2025-07-16 15:50:00	321.67	2025-07-17 10:00:00
TEM	5m	1.49	2025-07-16 15:50:00	59.93	2025-07-17 10:00:00
BABA	10m	2.24	2025-07-16 15:50:00	115.75	2025-07-17 09:50:00
LULU	5m	2.04	2025-07-16 15:50:00	226.64	2025-07-17 09:30:00
SERV	5m	1.95	2025-07-16 15:50:00	11.78	2025-07-16 15:55:00
RKLB	15m	2.57	2025-07-16 15:45:00	47.69	2025-07-18 13:30:00
MSTR	5m	1.34	2025-07-16 15:45:00	454.9	2025-07-17 10:00:00
TSLA	15m	2.4	2025-07-16 15:45:00	321.67	2025-07-17 09:45:00
PANW	15m	2.79	2025-07-16 15:45:00	192.65	2025-07-17 09:30:00
TSM	5m	1.55	2025-07-16 15:45:00	237.56	2025-07-16 15:55:00
OKLO	5m	1.19	2025-07-16 15:40:00	64.29	2025-07-17 11:30:00
U	5m	1.56	2025-07-16 15:40:00	34.26	2025-07-17 09:30:00
TSLA	5m	1.26	2025-07-16 15:40:00	322.07	2025-07-17 09:30:00
LI	5m	1.49	2025-07-16 15:35:00	29.33	2025-07-17 13:45:00
RKLB	5m	1.43	2025-07-16 15:35:00	47.81	2025-07-17 12:20:00
MSTR	5m	1.28	2025-07-16 15:35:00	454.65	2025-07-17 10:00:00
QQQ	5m	1.28	2025-07-16 15:30:00	557.19	2025-07-17 15:00:00
TQQQ	5m	1.41	2025-07-16 15:30:00	85.01	2025-07-17 14:20:00
AFRM	10m	1.8	2025-07-16 15:30:00	67.08	2025-07-17 12:40:00
ASTS	5m	1.38	2025-07-16 15:30:00	52.21	2025-07-17 12:20:00
UPST	10m	1.82	2025-07-16 15:30:00	77.06	2025-07-17 10:40:00
MSTR	10m	1.93	2025-07-16 15:30:00	454.65	2025-07-17 10:00:00
COIN	30m	3.14	2025-07-16 15:30:00	398.14	2025-07-17 09:30:00
TSLA	5m	1.31	2025-07-16 15:30:00	321.86	2025-07-17 09:30:00
UPST	5m	1.43	2025-07-16 15:25:00	77.15	2025-07-17 09:30:00
LI	5m	1.53	2025-07-16 15:20:00	29.32	2025-07-17 13:45:00
RKLB	5m	1.21	2025-07-16 15:15:00	47.67	2025-07-17 12:20:00
QQQ	5m	1.2	2025-07-16 15:10:00	557.13	2025-07-17 15:00:00
TQQQ	5m	1.22	2025-07-16 15:10:00	84.98	2025-07-17 14:20:00
AFRM	10m	1.84	2025-07-16 15:10:00	67.08	2025-07-17 12:40:00
OKLO	10m	1.74	2025-07-16 15:10:00	63.79	2025-07-17 11:30:00
SPY	5m	1.16	2025-07-16 15:10:00	624.07	2025-07-17 10:25:00
UPST	5m	1.44	2025-07-16 15:10:00	77.0	2025-07-17 09:30:00
MSFT	5m	1.24	2025-07-16 15:10:00	505.86	2025-07-16 15:25:00
AVGO	5m	1.35	2025-07-16 15:10:00	279.33	2025-07-16 15:20:00
OKLO	5m	1.23	2025-07-16 15:05:00	63.85	2025-07-17 11:30:00
AFRM	15m	2.23	2025-07-16 15:00:00	67.07	2025-07-18 14:15:00
SHOP	15m	2.11	2025-07-16 15:00:00	119.43	2025-07-18 11:15:00
SE	5m	1.34	2025-07-16 15:00:00	164.06	2025-07-17 10:30:00
OXY	5m	1.65	2025-07-16 15:00:00	42.79	2025-07-17 09:40:00
BTC	15m	2.32	2025-07-16 15:00:00	52.85	2025-07-16 15:45:00
IBIT	15m	2.25	2025-07-16 15:00:00	67.81	2025-07-16 15:45:00
NVDA	15m	2.2	2025-07-16 15:00:00	170.77	2025-07-16 15:30:00
IBIT	5m	1.17	2025-07-16 14:55:00	68.01	2025-07-17 10:30:00
BILI	10m	1.79	2025-07-16 14:50:00	24.25	2025-07-17 14:00:00
BTC	5m	1.48	2025-07-16 14:50:00	53.03	2025-07-17 10:30:00
BILI	5m	1.22	2025-07-16 14:50:00	24.25	2025-07-16 15:55:00
ASTS	15m	2.14	2025-07-16 14:45:00	51.93	2025-07-18 14:00:00
ETH	5m	1.37	2025-07-16 14:45:00	31.5	2025-07-17 11:20:00
ETHA	5m	1.34	2025-07-16 14:45:00	25.34	2025-07-17 11:20:00
UPST	5m	1.24	2025-07-16 14:45:00	76.73	2025-07-17 09:30:00
MSFT	5m	1.15	2025-07-16 14:45:00	505.82	2025-07-16 15:25:00
ETH	10m	2.07	2025-07-16 14:40:00	31.5	2025-07-17 13:00:00
ETHA	10m	1.84	2025-07-16 14:40:00	25.34	2025-07-17 13:00:00
AFRM	10m	1.65	2025-07-16 14:40:00	66.97	2025-07-17 12:40:00
SE	5m	1.22	2025-07-16 14:40:00	163.91	2025-07-17 10:30:00
LUNR	5m	1.36	2025-07-16 14:40:00	11.14	2025-07-16 15:00:00
UPST	5m	1.23	2025-07-16 14:35:00	76.74	2025-07-17 09:30:00
AFRM	5m	1.2	2025-07-16 14:35:00	67.07	2025-07-16 14:50:00
ASTS	10m	1.84	2025-07-16 14:30:00	51.81	2025-07-18 12:10:00
SHOP	10m	1.68	2025-07-16 14:30:00	119.36	2025-07-18 10:30:00
OPEN	10m	1.96	2025-07-16 14:30:00	1.42	2025-07-17 11:20:00
OPEN	5m	1.18	2025-07-16 14:30:00	1.44	2025-07-16 15:45:00
PANW	15m	2.15	2025-07-16 14:30:00	192.96	2025-07-16 15:00:00
COIN	5m	1.27	2025-07-16 14:15:00	403.79	2025-07-16 15:00:00
OPEN	5m	1.48	2025-07-16 14:10:00	1.41	2025-07-16 15:45:00
LI	15m	2.16	2025-07-16 14:00:00	29.08	2025-07-18 15:15:00
LI	10m	1.66	2025-07-16 14:00:00	29.11	2025-07-17 15:40:00
TSLA	30m	2.65	2025-07-16 14:00:00	319.48	2025-07-17 12:30:00
GOOGL	10m	1.85	2025-07-16 14:00:00	183.81	2025-07-17 12:00:00
TEM	5m	1.21	2025-07-16 14:00:00	59.46	2025-07-16 14:25:00
BILI	10m	1.76	2025-07-16 13:50:00	24.17	2025-07-17 14:00:00
