ticker	date	intervals	signal_price	current_price	current_time	nx_1h
AA	2025-07-29	5,10,15,30	30.44	30.44	2025-07-29 00:00:00	True
AAL	2025-07-29	5,10,15	11.47	11.42	2025-07-29 00:00:00	False
AAOI	2025-07-29	5,10,15	24.69	24.11	2025-07-29 00:00:00	False
ASTS	2025-07-29	5,10,15,30	52.36	53.09	2025-07-29 00:00:00	True
BA	2025-07-29	5,10,15	226.28	226.08	2025-07-29 00:00:00	True
BILI	2025-07-29	5,10,15,30	22.44	22.44	2025-07-29 00:00:00	False
COIN	2025-07-29	5,10,15,30	369.83	371.44	2025-07-29 00:00:00	False
COST	2025-07-29	5,15,30	932.64	934.57	2025-07-29 00:00:00	False
DIS	2025-07-29	5,10,15	119.78	119.91	2025-07-29 00:00:00	False
GME	2025-07-29	5,10,15,30	22.66	22.55	2025-07-29 00:00:00	False
HIMS	2025-07-29	5,10,15	57.77	60.27	2025-07-29 00:00:00	True
HOLO	2025-07-29	5,10,15,30	4.78	4.67	2025-07-29 00:00:00	False
INTC	2025-07-29	5,10,15	20.44	20.41	2025-07-29 00:00:00	False
JD	2025-07-29	5,10,15	32.15	32.22	2025-07-29 00:00:00	False
LULU	2025-07-29	5,10,15,30	215.4	214.04	2025-07-29 00:00:00	False
MARA	2025-07-29	10,15,30	16.75	16.61	2025-07-29 00:00:00	False
MSTR	2025-07-29	10,15,30	397.48	394.66	2025-07-29 00:00:00	False
OPEN	2025-07-29	5,10,15,30	2.06	2.05	2025-07-29 00:00:00	True
PLTR	2025-07-29	5,10,15	156.24	156.24	2025-07-29 00:00:00	True
QBTS	2025-07-29	5,10,15	17.82	17.67	2025-07-29 00:00:00	True
QUBT	2025-07-29	5,10,15,30	15.28	15.37	2025-07-29 00:00:00	False
RGTI	2025-07-29	5,10,15,30	14.48	14.47	2025-07-29 00:00:00	True
RKLB	2025-07-29	5,10,15,30	43.4	43.79	2025-07-29 00:00:00	True
SBUX	2025-07-29	5,10,15,30	92.95	92.96	2025-07-29 00:00:00	False
SH	2025-07-29	5,10,15	38.7	38.82	2025-07-29 00:00:00	False
SQQQ	2025-07-29	5,10,15,30	18.16	18.17	2025-07-29 00:00:00	False
TSM	2025-07-29	5,10,15	241.54	241.33	2025-07-29 00:00:00	True
U	2025-07-29	5,10,15,30	32.62	32.54	2025-07-29 00:00:00	True
AA	2025-07-28	5,10,15	30.57	30.44	2025-07-29 00:00:00	True
AAL	2025-07-28	5,10,15	11.48	11.42	2025-07-29 00:00:00	False
AAOI	2025-07-28	5,10,15	24.97	24.11	2025-07-29 00:00:00	False
ASTS	2025-07-28	5,10,15	54.45	53.09	2025-07-29 00:00:00	True
BILI	2025-07-28	5,10,15,30	22.67	22.44	2025-07-29 00:00:00	False
COST	2025-07-28	5,15,30	933.99	934.57	2025-07-29 00:00:00	False
DJT	2025-07-28	5,15,30	18.83	17.81	2025-07-29 00:00:00	True
DUO	2025-07-28	5,10,15	2.16	2.08	2025-07-29 00:00:00	False
GME	2025-07-28	5,10,15,30	23.16	22.55	2025-07-29 00:00:00	False
HOLO	2025-07-28	5,10,15,30	5.14	4.67	2025-07-29 00:00:00	False
JD	2025-07-28	5,10,15	33.12	32.22	2025-07-29 00:00:00	True
LI	2025-07-28	5,10,15	29.19	27.38	2025-07-29 00:00:00	True
MLGO	2025-07-28	5,15,30	11.73	10.01	2025-07-29 00:00:00	False
OPFI	2025-07-28	5,10,15,30	10.91	10.88	2025-07-29 00:00:00	False
QBTS	2025-07-28	5,10,15	17.91	17.67	2025-07-29 00:00:00	True
QMCO	2025-07-28	5,10,15	8.61	7.88	2025-07-29 00:00:00	False
QUBT	2025-07-28	5,10,15,30	16.1	15.37	2025-07-29 00:00:00	False
RGTI	2025-07-28	5,10,15,30	15.56	14.47	2025-07-29 00:00:00	True
RR	2025-07-28	5,10,15	1.98	1.9	2025-07-29 00:00:00	True
SH	2025-07-28	5,10,15	38.67	38.82	2025-07-29 00:00:00	False
SQQQ	2025-07-28	5,10,15,30	18.08	18.17	2025-07-29 00:00:00	False
TIGR	2025-07-28	5,10,15	10.23	9.82	2025-07-29 00:00:00	True
VST	2025-07-28	5,10,15	193.02	198.0	2025-07-29 00:00:00	True
AA	2025-07-25	5,10,15	31.39	30.44	2025-07-29 00:00:00	True
ASTS	2025-07-25	5,10,15	54.03	53.09	2025-07-29 00:00:00	True
BILI	2025-07-25	5,10,15	23.19	22.44	2025-07-29 00:00:00	True
COIN	2025-07-25	5,10,15	393.42	371.44	2025-07-29 00:00:00	True
DUO	2025-07-25	5,10,15	2.19	2.08	2025-07-29 00:00:00	False
ETHA	2025-07-25	5,10,15	27.54	28.49	2025-07-29 00:00:00	True
GME	2025-07-25	5,10,15,30	23.34	22.55	2025-07-29 00:00:00	False
HOLO	2025-07-25	5,10,15	5.15	4.67	2025-07-29 00:00:00	False
JD	2025-07-25	5,10,15	33.08	32.22	2025-07-29 00:00:00	True
LI	2025-07-25	5,10,15,30	29.49	27.38	2025-07-29 00:00:00	True
LULU	2025-07-25	5,10,15,30	218.15	214.04	2025-07-29 00:00:00	False
MARA	2025-07-25	5,10,15	16.88	16.61	2025-07-29 00:00:00	False
MCD	2025-07-25	5,10,30	296.02	302.67	2025-07-29 00:00:00	False
MLGO	2025-07-25	5,15,30	12.68	10.01	2025-07-29 00:00:00	False
MSTR	2025-07-25	5,10,15,30	407.51	394.66	2025-07-29 00:00:00	False
OPFI	2025-07-25	5,10,15	11.18	10.88	2025-07-29 00:00:00	False
QMCO	2025-07-25	5,10,15	8.88	7.88	2025-07-29 00:00:00	False
SBUX	2025-07-25	5,10,15	92.82	92.96	2025-07-29 00:00:00	True
SH	2025-07-25	5,10,15	38.69	38.82	2025-07-29 00:00:00	False
SQQQ	2025-07-25	5,10,15,30	18.21	18.17	2025-07-29 00:00:00	False
TIGR	2025-07-25	5,10,15	10.59	9.82	2025-07-29 00:00:00	True
U	2025-07-25	5,10,15,30	32.69	32.54	2025-07-29 00:00:00	True
VST	2025-07-25	5,10,15	192.35	198.0	2025-07-29 00:00:00	True
COST	2025-07-24	5,15,30	936.09	934.57	2025-07-29 00:00:00	False
DXYZ	2025-07-24	5,10,15,30	32.28	30.73	2025-07-29 00:00:00	False
HOLO	2025-07-24	5,10,30	5.3	4.67	2025-07-29 00:00:00	False
LI	2025-07-24	5,10,15,30	29.58	27.38	2025-07-29 00:00:00	True
MLGO	2025-07-24	5,15,30	13.66	10.01	2025-07-29 00:00:00	False
MSTR	2025-07-24	5,10,15,30	409.12	394.66	2025-07-29 00:00:00	False
PHUN	2025-07-24	5,10,15,30	3.28	2.91	2025-07-29 00:00:00	True
QMCO	2025-07-24	5,10,15	9.07	7.88	2025-07-29 00:00:00	False
SH	2025-07-24	5,10,15	38.76	38.82	2025-07-29 00:00:00	False
U	2025-07-24	5,10,15	33.14	32.54	2025-07-29 00:00:00	True
AVGO	2025-07-23	5,10,15	278.35	297.42	2025-07-29 00:00:00	True
CLSK	2025-07-23	5,10,15	12.26	11.73	2025-07-29 00:00:00	True
COIN	2025-07-23	5,10,15	391.85	371.44	2025-07-29 00:00:00	True
COST	2025-07-23	5,10,15,30	943.95	934.57	2025-07-29 00:00:00	False
DXYZ	2025-07-23	5,10,15,30	32.27	30.73	2025-07-29 00:00:00	False
ETHA	2025-07-23	5,10,15	27.17	28.49	2025-07-29 00:00:00	True
LI	2025-07-23	5,10,15,30	30.43	27.38	2025-07-29 00:00:00	True
MARA	2025-07-23	5,10,15	17.14	16.61	2025-07-29 00:00:00	True
MLGO	2025-07-23	5,10,30	14.37	10.01	2025-07-29 00:00:00	False
MSTR	2025-07-23	5,10,15,30	411.12	394.66	2025-07-29 00:00:00	False
PHUN	2025-07-23	5,10,15,30	3.32	2.91	2025-07-29 00:00:00	True
SH	2025-07-23	5,10,15	38.92	38.82	2025-07-29 00:00:00	False
SNOW	2025-07-23	5,10,15	212.4	218.76	2025-07-29 00:00:00	False
U	2025-07-23	5,10,15	33.03	32.54	2025-07-29 00:00:00	True
AAL	2025-07-22	5,10,15	12.37	11.42	2025-07-29 00:00:00	True
BTC	2025-07-22	5,10,15,30	52.35	52.04	2025-07-29 00:00:00	True
CLSK	2025-07-22	5,10,15	12.51	11.73	2025-07-29 00:00:00	True
COST	2025-07-22	5,10,15,30	942.64	934.57	2025-07-29 00:00:00	False
DUOL	2025-07-22	5,10,15,30	358.26	333.71	2025-07-29 00:00:00	False
DXYZ	2025-07-22	10,15,30	32.4	30.73	2025-07-29 00:00:00	False
HIMS	2025-07-22	5,10,15	47.78	60.27	2025-07-29 00:00:00	False
HOLO	2025-07-22	5,10,15,30	5.3	4.67	2025-07-29 00:00:00	False
IBIT	2025-07-22	5,10,15,30	67.14	66.71	2025-07-29 00:00:00	True
LLY	2025-07-22	5,10,15	771.0	762.95	2025-07-29 00:00:00	False
LUNR	2025-07-22	5,10,15	11.05	11.75	2025-07-29 00:00:00	True
MSTR	2025-07-22	5,10,15,30	422.43	394.66	2025-07-29 00:00:00	True
OPFI	2025-07-22	5,15,30	11.19	10.88	2025-07-29 00:00:00	False
OXY	2025-07-22	5,10,15	43.55	45.46	2025-07-29 00:00:00	False
SE	2025-07-22	5,10,15	153.85	160.46	2025-07-29 00:00:00	True
BTC	2025-07-21	5,10,15	52.02	52.04	2025-07-29 00:00:00	True
COST	2025-07-21	5,10,15,30	949.64	934.57	2025-07-29 00:00:00	False
DUOL	2025-07-21	5,10,15	355.03	333.71	2025-07-29 00:00:00	False
GME	2025-07-21	5,10,15	23.2	22.55	2025-07-29 00:00:00	False
HIMS	2025-07-21	5,10,15	48.16	60.27	2025-07-29 00:00:00	False
HOLO	2025-07-21	5,10,15,30	5.53	4.67	2025-07-29 00:00:00	False
LLY	2025-07-21	5,10,15	763.54	762.95	2025-07-29 00:00:00	False
MARA	2025-07-21	5,10,15	18.84	16.61	2025-07-29 00:00:00	True
MCD	2025-07-21	5,10,15,30	296.71	302.67	2025-07-29 00:00:00	True
MLGO	2025-07-21	5,10,30	13.9	10.01	2025-07-29 00:00:00	False
SBUX	2025-07-21	5,10,15,30	93.34	92.96	2025-07-29 00:00:00	False
SH	2025-07-21	5,10,15,30	39.0	38.82	2025-07-29 00:00:00	False
SMCI	2025-07-21	5,10,15	52.03	58.63	2025-07-29 00:00:00	True
SOFI	2025-07-21	5,10,15	21.18	22.4	2025-07-29 00:00:00	True
SQQQ	2025-07-21	5,10,15	18.25	18.17	2025-07-29 00:00:00	False
CLS	2025-07-18	5,10,30	160.94	202.0	2025-07-29 00:00:00	True
CRWD	2025-07-18	5,10,15,30	470.14	465.51	2025-07-29 00:00:00	False
DJT	2025-07-18	5,10,15,30	18.66	17.81	2025-07-29 00:00:00	True
DUO	2025-07-18	5,10,30	2.12	2.08	2025-07-29 00:00:00	False
DUOL	2025-07-18	5,10,15	362.51	333.71	2025-07-29 00:00:00	False
META	2025-07-18	5,10,15,30	699.77	700.0	2025-07-29 00:00:00	False
PHUN	2025-07-18	5,10,30	3.42	2.91	2025-07-29 00:00:00	True
QCOM	2025-07-18	5,15,30	153.46	162.08	2025-07-29 00:00:00	False
RDDT	2025-07-18	10,15,30	142.25	144.85	2025-07-29 00:00:00	True
SH	2025-07-18	5,10,15,30	39.24	38.82	2025-07-29 00:00:00	False
AA	2025-07-17	5,10,15	29.75	30.44	2025-07-29 00:00:00	False
DUO	2025-07-17	5,10,15,30	2.12	2.08	2025-07-29 00:00:00	False
META	2025-07-17	5,10,30	701.21	700.0	2025-07-29 00:00:00	False
MLGO	2025-07-17	5,10,15,30	18.36	10.01	2025-07-29 00:00:00	False
QCOM	2025-07-17	5,15,30	153.01	162.08	2025-07-29 00:00:00	False
SBUX	2025-07-17	5,10,15,30	92.43	92.96	2025-07-29 00:00:00	False
SH	2025-07-17	5,10,15	39.17	38.82	2025-07-29 00:00:00	False
SNOW	2025-07-17	5,10,15	211.25	218.76	2025-07-29 00:00:00	False
AA	2025-07-16	5,10,15	28.36	30.44	2025-07-29 00:00:00	False
AAL	2025-07-16	5,10,15	12.07	11.42	2025-07-29 00:00:00	True
CRM	2025-07-16	5,10,15,30	256.38	267.39	2025-07-29 00:00:00	False
CRWD	2025-07-16	5,10,15,30	469.74	465.51	2025-07-29 00:00:00	False
DIS	2025-07-16	5,10,15,30	120.2	119.91	2025-07-29 00:00:00	False
DJT	2025-07-16	5,10,15,30	18.29	17.81	2025-07-29 00:00:00	False
DUO	2025-07-16	5,10,15	2.14	2.08	2025-07-29 00:00:00	False
HIMS	2025-07-16	5,10,15	50.34	60.27	2025-07-29 00:00:00	True
MARA	2025-07-16	5,10,15	19.58	16.61	2025-07-29 00:00:00	True
META	2025-07-16	5,10,30	704.34	700.0	2025-07-29 00:00:00	False
OPFI	2025-07-16	5,10,15	11.52	10.88	2025-07-29 00:00:00	False
PHUN	2025-07-16	5,10,15,30	3.11	2.91	2025-07-29 00:00:00	True
QCOM	2025-07-16	5,15,30	153.7	162.08	2025-07-29 00:00:00	False
SBUX	2025-07-16	5,10,15,30	92.42	92.96	2025-07-29 00:00:00	False
AA	2025-07-15	5,10,15	28.58	30.44	2025-07-29 00:00:00	False
CLSK	2025-07-15	5,10,15	12.44	11.73	2025-07-29 00:00:00	True
COST	2025-07-15	5,15,30	968.46	934.57	2025-07-29 00:00:00	False
CRM	2025-07-15	5,10,15	258.23	267.39	2025-07-29 00:00:00	False
CRWD	2025-07-15	5,10,15	475.23	465.51	2025-07-29 00:00:00	False
DIS	2025-07-15	5,10,15,30	119.29	119.91	2025-07-29 00:00:00	False
DJT	2025-07-15	5,10,15	18.12	17.81	2025-07-29 00:00:00	False
DUO	2025-07-15	5,10,15	2.17	2.08	2025-07-29 00:00:00	False
DUOL	2025-07-15	5,10,15	376.0	333.71	2025-07-29 00:00:00	False
LLY	2025-07-15	5,10,15	772.32	762.95	2025-07-29 00:00:00	False
LULU	2025-07-15	5,10,30	222.79	214.04	2025-07-29 00:00:00	False
META	2025-07-15	5,10,30	714.15	700.0	2025-07-29 00:00:00	True
MLGO	2025-07-15	5,10,15	19.36	10.01	2025-07-29 00:00:00	False
OPFI	2025-07-15	5,10,15	11.49	10.88	2025-07-29 00:00:00	False
PHUN	2025-07-15	5,10,15,30	3.1	2.91	2025-07-29 00:00:00	False
TLRY	2025-07-15	5,10,15	0.59	0.58	2025-07-29 00:00:00	True
VST	2025-07-15	5,10,15	191.98	198.0	2025-07-29 00:00:00	True
AVGO	2025-07-14	5,10,15	273.14	297.42	2025-07-29 00:00:00	True
CRWD	2025-07-14	5,10,15	477.46	465.51	2025-07-29 00:00:00	False
DIS	2025-07-14	5,10,15,30	119.95	119.91	2025-07-29 00:00:00	False
DJT	2025-07-14	5,10,15	18.21	17.81	2025-07-29 00:00:00	False
DUOL	2025-07-14	5,10,15	373.68	333.71	2025-07-29 00:00:00	False
JD	2025-07-14	5,10,15,30	30.8	32.22	2025-07-29 00:00:00	False
LULU	2025-07-14	5,10,30	230.6	214.04	2025-07-29 00:00:00	False
OPFI	2025-07-14	5,10,15	11.95	10.88	2025-07-29 00:00:00	False
PHUN	2025-07-14	5,10,15	3.17	2.91	2025-07-29 00:00:00	True
QBTS	2025-07-14	5,10,15	15.4	17.67	2025-07-29 00:00:00	True
SERV	2025-07-14	5,10,15,30	10.44	10.34	2025-07-29 00:00:00	False
SH	2025-07-14	5,10,30	39.34	38.82	2025-07-29 00:00:00	False
SHOP	2025-07-14	5,10,30	114.01	124.85	2025-07-29 00:00:00	True
TLRY	2025-07-14	5,10,15	0.64	0.58	2025-07-29 00:00:00	True
WMT	2025-07-14	5,10,15	94.57	98.33	2025-07-29 00:00:00	False
AAL	2025-07-11	5,10,15	12.23	11.42	2025-07-29 00:00:00	True
ADBE	2025-07-11	5,10,15,30	363.35	370.7	2025-07-29 00:00:00	False
APP	2025-07-11	5,10,15	335.67	361.63	2025-07-29 00:00:00	False
AVGO	2025-07-11	5,10,15	274.37	297.42	2025-07-29 00:00:00	True
BILI	2025-07-11	10,15,30	21.48	22.44	2025-07-29 00:00:00	True
COST	2025-07-11	5,10,15,30	970.25	934.57	2025-07-29 00:00:00	False
DIS	2025-07-11	5,10,15,30	120.26	119.91	2025-07-29 00:00:00	True
DUOL	2025-07-11	5,10,15	372.39	333.71	2025-07-29 00:00:00	False
JD	2025-07-11	5,10,15	31.18	32.22	2025-07-29 00:00:00	False
MRVL	2025-07-11	5,10,15	72.5	76.34	2025-07-29 00:00:00	False
NBIS	2025-07-11	5,10,15,30	44.31	50.4	2025-07-29 00:00:00	False
PHUN	2025-07-11	5,10,15	3.29	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-11	5,10,15	74.49	71.45	2025-07-29 00:00:00	True
QCOM	2025-07-11	5,10,15	157.5	162.08	2025-07-29 00:00:00	True
SH	2025-07-11	5,10,30	39.36	38.82	2025-07-29 00:00:00	False
SNOW	2025-07-11	5,10,15	210.75	218.76	2025-07-29 00:00:00	False
SOUN	2025-07-11	5,10,15	11.57	10.69	2025-07-29 00:00:00	True
U	2025-07-11	5,10,15	28.92	32.54	2025-07-29 00:00:00	True
WMT	2025-07-11	5,10,15	94.5	98.33	2025-07-29 00:00:00	False
XYZ	2025-07-11	5,10,15	67.71	78.18	2025-07-29 00:00:00	True
ADBE	2025-07-10	5,10,15,30	371.82	370.7	2025-07-29 00:00:00	False
ASTS	2025-07-10	5,10,15	43.51	53.09	2025-07-29 00:00:00	False
COST	2025-07-10	5,10,15	976.43	934.57	2025-07-29 00:00:00	False
JD	2025-07-10	5,10,15	31.21	32.22	2025-07-29 00:00:00	False
NBIS	2025-07-10	5,10,15,30	46.02	50.4	2025-07-29 00:00:00	False
PHUN	2025-07-10	5,10,15	3.29	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-10	5,10,15	74.81	71.45	2025-07-29 00:00:00	True
QCOM	2025-07-10	5,10,15	159.4	162.08	2025-07-29 00:00:00	True
RDDT	2025-07-10	5,10,15	142.52	144.85	2025-07-29 00:00:00	True
SH	2025-07-10	5,10,30	39.22	38.82	2025-07-29 00:00:00	False
XIACY	2025-07-10	5,10,15,30	36.18	34.78	2025-07-29 00:00:00	False
XPEV	2025-07-10	5,10,15,30	17.31	18.4	2025-07-29 00:00:00	False
AAL	2025-07-09	5,10,15	11.44	11.42	2025-07-29 00:00:00	True
AAPL	2025-07-09	5,10,15	208.22	211.27	2025-07-29 00:00:00	True
BABA	2025-07-09	5,10,15,30	104.0	119.36	2025-07-29 00:00:00	False
GME	2025-07-09	5,10,15	22.67	22.55	2025-07-29 00:00:00	False
LULU	2025-07-09	5,10,15,30	233.94	214.04	2025-07-29 00:00:00	False
MRVL	2025-07-09	5,10,15	71.93	76.34	2025-07-29 00:00:00	False
NBIS	2025-07-09	5,10,15,30	46.55	50.4	2025-07-29 00:00:00	False
PHUN	2025-07-09	5,10,15	3.38	2.91	2025-07-29 00:00:00	True
PYPL	2025-07-09	5,10,15	74.82	71.45	2025-07-29 00:00:00	True
RDDT	2025-07-09	5,10,15	142.98	144.85	2025-07-29 00:00:00	True
TEM	2025-07-09	5,10,15,30	57.99	58.29	2025-07-29 00:00:00	False
XIACY	2025-07-09	5,10,15,30	36.63	34.78	2025-07-29 00:00:00	True
XPEV	2025-07-09	5,10,15,30	17.57	18.4	2025-07-29 00:00:00	False
CLS	2025-07-08	5,10,15	155.04	202.0	2025-07-29 00:00:00	True
GOOGL	2025-07-08	5,10,15	175.74	195.75	2025-07-29 00:00:00	True
META	2025-07-08	5,10,15,30	719.6	700.0	2025-07-29 00:00:00	True
NBIS	2025-07-08	5,10,15	47.23	50.4	2025-07-29 00:00:00	False
SE	2025-07-08	5,15,30	148.56	160.46	2025-07-29 00:00:00	False
XPEV	2025-07-08	5,10,30	17.86	18.4	2025-07-29 00:00:00	False
ACHR	2025-07-07	5,10,15,30	9.85	10.19	2025-07-29 00:00:00	False
AMD	2025-07-07	5,10,15,30	134.94	177.44	2025-07-29 00:00:00	True
ASTS	2025-07-07	10,15,30	45.39	53.09	2025-07-29 00:00:00	True
BABA	2025-07-07	5,10,15	106.16	119.36	2025-07-29 00:00:00	False
BTC	2025-07-07	5,10,15	47.76	52.04	2025-07-29 00:00:00	True
DXYZ	2025-07-07	5,10,15,30	35.15	30.73	2025-07-29 00:00:00	False
IBIT	2025-07-07	5,10,15	61.26	66.71	2025-07-29 00:00:00	True
JD	2025-07-07	5,10,15,30	32.0	32.22	2025-07-29 00:00:00	False
LLY	2025-07-07	5,10,15,30	770.52	762.95	2025-07-29 00:00:00	False
MU	2025-07-07	5,10,15,30	119.93	111.96	2025-07-29 00:00:00	True
NBIS	2025-07-07	5,10,15	47.52	50.4	2025-07-29 00:00:00	False
SERV	2025-07-07	5,10,15	10.16	10.34	2025-07-29 00:00:00	False
SH	2025-07-07	5,10,15,30	39.37	38.82	2025-07-29 00:00:00	False
TEM	2025-07-07	5,10,15,30	58.12	58.29	2025-07-29 00:00:00	False
TIGR	2025-07-07	5,10,15	9.35	9.82	2025-07-29 00:00:00	True
APP	2025-07-03	5,10,15	338.66	361.63	2025-07-29 00:00:00	False
HIMS	2025-07-03	5,10,15	47.26	60.27	2025-07-29 00:00:00	False
JD	2025-07-03	5,10,15	31.99	32.22	2025-07-29 00:00:00	False
LI	2025-07-03	5,10,15,30	25.87	27.38	2025-07-29 00:00:00	False
META	2025-07-03	5,10,15,30	720.49	700.0	2025-07-29 00:00:00	True
OPFI	2025-07-03	5,10,15,30	13.51	10.88	2025-07-29 00:00:00	True
RIVN	2025-07-03	5,10,15	13.14	13.06	2025-07-29 00:00:00	False
SE	2025-07-03	5,10,15	149.11	160.46	2025-07-29 00:00:00	False
SERV	2025-07-03	5,10,15	10.77	10.34	2025-07-29 00:00:00	False
ALAB	2025-07-02	5,10,15	88.68	118.41	2025-07-29 00:00:00	False
ASTS	2025-07-02	5,10,15	44.43	53.09	2025-07-29 00:00:00	True
BTC	2025-07-02	5,10,15	47.76	52.04	2025-07-29 00:00:00	True
DELL	2025-07-02	5,10,15,30	122.03	133.51	2025-07-29 00:00:00	True
HIMS	2025-07-02	5,10,15	46.97	60.27	2025-07-29 00:00:00	False
HOLO	2025-07-02	5,10,30	4.77	4.67	2025-07-29 00:00:00	True
IBIT	2025-07-02	5,10,15	61.26	66.71	2025-07-29 00:00:00	True
LLY	2025-07-02	5,10,15,30	776.8	762.95	2025-07-29 00:00:00	False
META	2025-07-02	5,10,15	714.44	700.0	2025-07-29 00:00:00	True
MU	2025-07-02	5,10,15,30	122.13	111.96	2025-07-29 00:00:00	True
NBIS	2025-07-02	5,10,15	49.52	50.4	2025-07-29 00:00:00	True
OKLO	2025-07-02	5,10,15,30	50.76	71.01	2025-07-29 00:00:00	False
SERV	2025-07-02	5,10,15	10.87	10.34	2025-07-29 00:00:00	False
SH	2025-07-02	5,10,15	39.58	38.82	2025-07-29 00:00:00	False
ALAB	2025-07-01	5,10,15	88.17	118.41	2025-07-29 00:00:00	False
APP	2025-07-01	5,10,15	336.19	361.63	2025-07-29 00:00:00	False
ASTS	2025-07-01	5,10,15	45.09	53.09	2025-07-29 00:00:00	True
AVGO	2025-07-01	5,10,15	264.07	297.42	2025-07-29 00:00:00	True
BA	2025-07-01	5,10,15	208.77	226.08	2025-07-29 00:00:00	True
COST	2025-07-01	5,15,30	986.38	934.57	2025-07-29 00:00:00	False
DELL	2025-07-01	5,10,15	122.43	133.51	2025-07-29 00:00:00	True
HOLO	2025-07-01	5,10,30	4.9	4.67	2025-07-29 00:00:00	False
LI	2025-07-01	10,15,30	26.83	27.38	2025-07-29 00:00:00	False
LLY	2025-07-01	5,10,15	776.7	762.95	2025-07-29 00:00:00	False
MRVL	2025-07-01	5,10,15	76.25	76.34	2025-07-29 00:00:00	True
MU	2025-07-01	5,10,15	123.42	111.96	2025-07-29 00:00:00	True
NBIS	2025-07-01	5,10,15	50.31	50.4	2025-07-29 00:00:00	True
OPFI	2025-07-01	5,10,15	13.33	10.88	2025-07-29 00:00:00	True
OXY	2025-07-01	5,10,15,30	41.97	45.46	2025-07-29 00:00:00	False
SH	2025-07-01	5,10,15,30	39.68	38.82	2025-07-29 00:00:00	False
SQQQ	2025-07-01	5,10,15,30	19.82	18.17	2025-07-29 00:00:00	False
DELL	2025-06-30	5,10,15	122.56	133.51	2025-07-29 00:00:00	True
DUO	2025-06-30	5,10,15,30	2.13	2.08	2025-07-29 00:00:00	False
DXYZ	2025-06-30	5,10,15	38.63	30.73	2025-07-29 00:00:00	False
MU	2025-06-30	5,10,15	123.67	111.96	2025-07-29 00:00:00	True
OKLO	2025-06-30	5,15,30	55.27	71.01	2025-07-29 00:00:00	False
OXY	2025-06-30	5,10,15,30	42.1	45.46	2025-07-29 00:00:00	False
PLTR	2025-06-30	5,10,15	137.38	156.24	2025-07-29 00:00:00	True
SH	2025-06-30	5,10,15,30	39.68	38.82	2025-07-29 00:00:00	False
SQQQ	2025-06-30	5,10,15,30	19.58	18.17	2025-07-29 00:00:00	False
TSLA	2025-06-30	5,10,30	317.97	321.2	2025-07-29 00:00:00	False
XPEV	2025-06-30	5,10,15	17.83	18.4	2025-07-29 00:00:00	False
ALAB	2025-06-27	5,10,15	90.62	118.41	2025-07-29 00:00:00	True
BABA	2025-06-27	5,10,15,30	113.92	119.36	2025-07-29 00:00:00	False
DJT	2025-06-27	5,10,15,30	17.41	17.81	2025-07-29 00:00:00	False
DUO	2025-06-27	10,15,30	2.17	2.08	2025-07-29 00:00:00	False
DXYZ	2025-06-27	5,10,15	39.0	30.73	2025-07-29 00:00:00	False
MU	2025-06-27	5,10,15	124.41	111.96	2025-07-29 00:00:00	True
OXY	2025-06-27	5,10,15	42.6	45.46	2025-07-29 00:00:00	False
QBTS	2025-06-27	5,10,15,30	14.04	17.67	2025-07-29 00:00:00	False
SH	2025-06-27	5,10,15,30	39.79	38.82	2025-07-29 00:00:00	False
SQQQ	2025-06-27	5,10,15,30	19.81	18.17	2025-07-29 00:00:00	False
XPEV	2025-06-27	5,10,15	18.08	18.4	2025-07-29 00:00:00	False
DUO	2025-06-26	10,15,30	2.3	2.08	2025-07-29 00:00:00	False
DUOL	2025-06-26	5,10,15	398.76	333.71	2025-07-29 00:00:00	False
DXYZ	2025-06-26	5,10,15	39.09	30.73	2025-07-29 00:00:00	False
HIMS	2025-06-26	5,10,15	42.61	60.27	2025-07-29 00:00:00	False
MCD	2025-06-26	5,10,30	284.98	302.67	2025-07-29 00:00:00	False
QBTS	2025-06-26	5,10,15,30	14.06	17.67	2025-07-29 00:00:00	False
SBUX	2025-06-26	5,10,15,30	90.76	92.96	2025-07-29 00:00:00	True
SH	2025-06-26	5,10,15	40.05	38.82	2025-07-29 00:00:00	False
SQQQ	2025-06-26	5,10,15	20.16	18.17	2025-07-29 00:00:00	False
XYZ	2025-06-26	5,10,15	64.51	78.18	2025-07-29 00:00:00	True
AAL	2025-06-25	5,10,15,30	10.98	11.42	2025-07-29 00:00:00	False
ALAB	2025-06-25	5,10,15	85.95	118.41	2025-07-29 00:00:00	False
BABA	2025-06-25	5,10,30	114.37	119.36	2025-07-29 00:00:00	False
DJT	2025-06-25	5,10,30	17.9	17.81	2025-07-29 00:00:00	False
DUOL	2025-06-25	5,10,15	405.46	333.71	2025-07-29 00:00:00	False
DXYZ	2025-06-25	5,15,30	38.8	30.73	2025-07-29 00:00:00	False
HIMS	2025-06-25	5,10,15	42.06	60.27	2025-07-29 00:00:00	False
LULU	2025-06-25	5,15,30	230.16	214.04	2025-07-29 00:00:00	False
LUNR	2025-06-25	5,10,15,30	10.12	11.75	2025-07-29 00:00:00	False
MARA	2025-06-25	5,10,15,30	14.88	16.61	2025-07-29 00:00:00	False
OPEN	2025-06-25	5,15,30	0.53	2.05	2025-07-29 00:00:00	False
