ticker	date	intervals	signal_price	current_price	current_time	nx_1h
GME	2025-06-17	5,10,15	23.62	22.55	2025-07-29 00:00:00	False
INTC	2025-06-17	5,10,15	21.19	20.41	2025-07-29 00:00:00	True
MRVL	2025-06-17	5,10,15	69.99	76.34	2025-07-29 00:00:00	True
MU	2025-06-17	5,10,15,30	121.99	111.96	2025-07-29 00:00:00	True
OXY	2025-06-17	5,10,15,30	46.17	45.46	2025-07-29 00:00:00	True
PANW	2025-06-17	5,10,15,30	202.01	193.84	2025-07-29 00:00:00	True
SOUN	2025-06-17	5,10,15	9.78	10.69	2025-07-29 00:00:00	False
VRT	2025-06-17	5,10,15	117.96	142.7	2025-07-29 00:00:00	True
VST	2025-06-17	5,10,15,30	178.28	198.0	2025-07-29 00:00:00	True
AMZN	2025-06-16	5,10,15	216.16	231.01	2025-07-29 00:00:00	True
ASTS	2025-06-16	5,10,15,30	41.14	53.09	2025-07-29 00:00:00	True
BILI	2025-06-16	10,15,30	21.16	22.44	2025-07-29 00:00:00	True
CLS	2025-06-16	5,10,15,30	129.76	202.0	2025-07-29 00:00:00	True
CRWD	2025-06-16	5,10,15	478.6	465.51	2025-07-29 00:00:00	True
ETH	2025-06-16	5,10,15	25.04	35.45	2025-07-29 00:00:00	True
ETHA	2025-06-16	5,10,15	20.12	28.49	2025-07-29 00:00:00	True
GME	2025-06-16	5,10,15	23.31	22.55	2025-07-29 00:00:00	False
MSFT	2025-06-16	5,10,15,30	478.89	512.57	2025-07-29 00:00:00	True
OKLO	2025-06-16	5,10,15,30	68.02	71.01	2025-07-29 00:00:00	True
PANW	2025-06-16	5,10,15,30	198.16	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-16	5,10,15,30	142.68	156.24	2025-07-29 00:00:00	True
RDDT	2025-06-16	5,10,15	125.6	144.85	2025-07-29 00:00:00	True
SQQQ	2025-06-16	5,10,15	22.11	18.17	2025-07-29 00:00:00	False
TEM	2025-06-16	5,10,15,30	72.77	58.29	2025-07-29 00:00:00	True
VST	2025-06-16	5,10,15,30	178.76	198.0	2025-07-29 00:00:00	True
ASTS	2025-06-13	5,10,15,30	39.25	53.09	2025-07-29 00:00:00	True
LLY	2025-06-13	5,10,15,30	820.07	762.95	2025-07-29 00:00:00	True
MU	2025-06-13	5,15,30	115.66	111.96	2025-07-29 00:00:00	True
NVDA	2025-06-13	5,15,30	142.92	175.51	2025-07-29 00:00:00	True
OXY	2025-06-13	5,15,30	46.29	45.46	2025-07-29 00:00:00	True
PANW	2025-06-13	5,10,15	198.63	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-13	5,10,15,30	137.44	156.24	2025-07-29 00:00:00	True
TEM	2025-06-13	5,10,15,30	70.9	58.29	2025-07-29 00:00:00	True
VST	2025-06-13	5,10,15,30	173.94	198.0	2025-07-29 00:00:00	True
ASTS	2025-06-12	5,10,15	37.17	53.09	2025-07-29 00:00:00	True
AVGO	2025-06-12	5,10,15	256.2	297.42	2025-07-29 00:00:00	True
CLS	2025-06-12	5,10,15,30	130.23	202.0	2025-07-29 00:00:00	True
CRWD	2025-06-12	5,10,15	486.22	465.51	2025-07-29 00:00:00	True
MSFT	2025-06-12	5,10,30	479.51	512.57	2025-07-29 00:00:00	True
NVDA	2025-06-12	5,15,30	144.76	175.51	2025-07-29 00:00:00	True
OXY	2025-06-12	5,15,30	44.65	45.46	2025-07-29 00:00:00	True
PYPL	2025-06-12	5,10,15,30	75.04	71.45	2025-07-29 00:00:00	True
QQQ	2025-06-12	5,10,30	534.06	567.26	2025-07-29 00:00:00	True
RGTI	2025-06-12	5,10,15	12.45	14.47	2025-07-29 00:00:00	True
SOFI	2025-06-12	5,10,15	15.03	22.4	2025-07-29 00:00:00	True
SPY	2025-06-12	5,10,15,30	603.11	635.26	2025-07-29 00:00:00	True
TQQQ	2025-06-12	5,10,30	75.88	89.38	2025-07-29 00:00:00	True
TSM	2025-06-12	5,10,30	215.04	241.33	2025-07-29 00:00:00	True
AA	2025-06-11	5,10,15,30	29.13	30.44	2025-07-29 00:00:00	True
AAOI	2025-06-11	5,15,30	16.56	24.11	2025-07-29 00:00:00	False
ACHR	2025-06-11	5,10,15,30	11.93	10.19	2025-07-29 00:00:00	True
AFRM	2025-06-11	5,10,15,30	63.78	67.96	2025-07-29 00:00:00	True
AMZN	2025-06-11	5,10,15	216.88	231.01	2025-07-29 00:00:00	True
BABA	2025-06-11	5,10,15,30	121.53	119.36	2025-07-29 00:00:00	True
BTC	2025-06-11	5,10,15	48.69	52.04	2025-07-29 00:00:00	True
CAT	2025-06-11	5,10,15,30	363.0	430.05	2025-07-29 00:00:00	True
CLSK	2025-06-11	5,10,15,30	10.14	11.73	2025-07-29 00:00:00	True
COIN	2025-06-11	5,10,15	255.0	371.44	2025-07-29 00:00:00	True
ETH	2025-06-11	5,10,15	26.94	35.45	2025-07-29 00:00:00	True
ETHA	2025-06-11	5,10,15	21.65	28.49	2025-07-29 00:00:00	True
HIMS	2025-06-11	5,10,15	57.35	60.27	2025-07-29 00:00:00	True
IBIT	2025-06-11	5,10,15	62.47	66.71	2025-07-29 00:00:00	True
JD	2025-06-11	5,10,15	33.97	32.22	2025-07-29 00:00:00	True
LLY	2025-06-11	5,10,15,30	816.4	762.95	2025-07-29 00:00:00	True
MARA	2025-06-11	5,10,15,30	16.59	16.61	2025-07-29 00:00:00	True
META	2025-06-11	5,10,15,30	700.97	700.0	2025-07-29 00:00:00	True
MSFT	2025-06-11	5,10,15,30	473.16	512.57	2025-07-29 00:00:00	True
MU	2025-06-11	5,10,15,30	116.07	111.96	2025-07-29 00:00:00	True
PHUN	2025-06-11	5,10,15,30	3.59	2.91	2025-07-29 00:00:00	True
PYPL	2025-06-11	5,10,15,30	74.93	71.45	2025-07-29 00:00:00	True
QCOM	2025-06-11	5,10,15,30	160.96	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-11	5,10,15,30	534.09	567.26	2025-07-29 00:00:00	True
RDDT	2025-06-11	5,10,15,30	118.93	144.85	2025-07-29 00:00:00	True
RIVN	2025-06-11	5,15,30	14.44	13.06	2025-07-29 00:00:00	False
SBUX	2025-06-11	5,10,15,30	95.67	92.96	2025-07-29 00:00:00	True
SHOP	2025-06-11	5,10,15	116.3	124.85	2025-07-29 00:00:00	True
SMCI	2025-06-11	5,10,30	43.6	58.63	2025-07-29 00:00:00	True
SOFI	2025-06-11	5,10,15,30	15.07	22.4	2025-07-29 00:00:00	True
SOXL	2025-06-11	5,10,15,30	22.41	27.03	2025-07-29 00:00:00	True
TEM	2025-06-11	5,10,15,30	71.61	58.29	2025-07-29 00:00:00	True
TQQQ	2025-06-11	5,10,15,30	75.93	89.38	2025-07-29 00:00:00	True
TSLA	2025-06-11	5,10,15	332.16	321.2	2025-07-29 00:00:00	False
UPST	2025-06-11	5,10,15,30	58.82	80.43	2025-07-29 00:00:00	True
XIACY	2025-06-11	5,10,15,30	34.38	34.78	2025-07-29 00:00:00	True
XPEV	2025-06-11	5,10,15,30	20.49	18.4	2025-07-29 00:00:00	True
AA	2025-06-10	5,10,15,30	29.08	30.44	2025-07-29 00:00:00	True
AAOI	2025-06-10	5,15,30	16.82	24.11	2025-07-29 00:00:00	False
AFRM	2025-06-10	5,10,15	61.12	67.96	2025-07-29 00:00:00	True
AMD	2025-06-10	5,10,15	123.33	177.44	2025-07-29 00:00:00	True
ASTS	2025-06-10	5,10,15,30	35.63	53.09	2025-07-29 00:00:00	True
BABA	2025-06-10	5,10,15,30	121.84	119.36	2025-07-29 00:00:00	True
BTC	2025-06-10	5,10,15	48.54	52.04	2025-07-29 00:00:00	True
CLS	2025-06-10	5,15,30	120.64	202.0	2025-07-29 00:00:00	True
CLSK	2025-06-10	5,10,15,30	10.12	11.73	2025-07-29 00:00:00	True
COIN	2025-06-10	5,10,15	256.74	371.44	2025-07-29 00:00:00	True
HIMS	2025-06-10	5,10,15	56.74	60.27	2025-07-29 00:00:00	True
IBIT	2025-06-10	5,10,15	62.28	66.71	2025-07-29 00:00:00	True
LLY	2025-06-10	5,10,15,30	804.0	762.95	2025-07-29 00:00:00	True
MARA	2025-06-10	5,10,15,30	16.48	16.61	2025-07-29 00:00:00	True
MU	2025-06-10	5,10,15,30	114.04	111.96	2025-07-29 00:00:00	True
NBIS	2025-06-10	5,10,15,30	51.6	50.4	2025-07-29 00:00:00	True
PYPL	2025-06-10	5,10,15,30	74.89	71.45	2025-07-29 00:00:00	True
QCOM	2025-06-10	5,10,15,30	159.13	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-10	5,10,15,30	532.45	567.26	2025-07-29 00:00:00	True
SBUX	2025-06-10	5,10,15,30	91.47	92.96	2025-07-29 00:00:00	True
SOFI	2025-06-10	5,10,15,30	14.41	22.4	2025-07-29 00:00:00	True
SOL	2025-06-10	5,10,15	1.86	1.91	2025-07-29 00:00:00	True
SOXL	2025-06-10	5,10,15,30	21.93	27.03	2025-07-29 00:00:00	True
SPY	2025-06-10	5,10,15,30	602.08	635.26	2025-07-29 00:00:00	True
TEM	2025-06-10	5,10,30	69.35	58.29	2025-07-29 00:00:00	True
TQQQ	2025-06-10	5,10,15,30	75.25	89.38	2025-07-29 00:00:00	True
TSM	2025-06-10	5,10,15,30	212.45	241.33	2025-07-29 00:00:00	True
UPST	2025-06-10	5,10,15,30	57.38	80.43	2025-07-29 00:00:00	True
XPEV	2025-06-10	5,10,15	20.38	18.4	2025-07-29 00:00:00	True
AA	2025-06-09	5,10,15,30	28.95	30.44	2025-07-29 00:00:00	True
AAOI	2025-06-09	5,15,30	16.67	24.11	2025-07-29 00:00:00	False
AFRM	2025-06-09	5,10,15	61.15	67.96	2025-07-29 00:00:00	True
AMD	2025-06-09	5,10,15	121.65	177.44	2025-07-29 00:00:00	True
AMZN	2025-06-09	5,10,15	217.16	231.01	2025-07-29 00:00:00	True
ASTS	2025-06-09	5,10,15,30	35.97	53.09	2025-07-29 00:00:00	True
BABA	2025-06-09	5,10,15,30	121.52	119.36	2025-07-29 00:00:00	True
BILI	2025-06-09	5,10,15	19.53	22.44	2025-07-29 00:00:00	True
CAT	2025-06-09	5,10,15,30	359.86	430.05	2025-07-29 00:00:00	True
CLS	2025-06-09	5,15,30	122.3	202.0	2025-07-29 00:00:00	True
COIN	2025-06-09	5,10,15,30	254.9	371.44	2025-07-29 00:00:00	True
DUOL	2025-06-09	5,10,15,30	506.17	333.71	2025-07-29 00:00:00	False
FNGB	2025-06-09	5,10,15,30	21.53	25.29	2025-07-29 00:00:00	True
GOOGL	2025-06-09	5,10,15	176.1	195.75	2025-07-29 00:00:00	True
JD	2025-06-09	5,10,15	33.96	32.22	2025-07-29 00:00:00	True
LI	2025-06-09	5,15,30	30.13	27.38	2025-07-29 00:00:00	True
LLY	2025-06-09	5,10,15,30	775.07	762.95	2025-07-29 00:00:00	True
MARA	2025-06-09	5,10,15,30	16.25	16.61	2025-07-29 00:00:00	True
META	2025-06-09	5,10,15,30	699.68	700.0	2025-07-29 00:00:00	True
MRVL	2025-06-09	5,10,15,30	69.65	76.34	2025-07-29 00:00:00	True
MSFT	2025-06-09	5,10,15,30	472.76	512.57	2025-07-29 00:00:00	True
MU	2025-06-09	5,10,15,30	110.86	111.96	2025-07-29 00:00:00	True
NBIS	2025-06-09	5,10,15,30	53.27	50.4	2025-07-29 00:00:00	True
OPFI	2025-06-09	5,10,15,30	13.8	10.88	2025-07-29 00:00:00	True
PYPL	2025-06-09	5,10,15,30	73.67	71.45	2025-07-29 00:00:00	True
QCOM	2025-06-09	5,10,15,30	155.86	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-09	5,10,15,30	531.78	567.26	2025-07-29 00:00:00	True
QUBT	2025-06-09	5,10,30	14.39	15.37	2025-07-29 00:00:00	True
RDDT	2025-06-09	5,10,15,30	120.03	144.85	2025-07-29 00:00:00	True
SBUX	2025-06-09	5,10,15,30	90.66	92.96	2025-07-29 00:00:00	True
SOFI	2025-06-09	5,10,15,30	14.14	22.4	2025-07-29 00:00:00	True
SOXL	2025-06-09	5,10,15,30	20.8	27.03	2025-07-29 00:00:00	True
SPY	2025-06-09	10,15,30	600.54	635.26	2025-07-29 00:00:00	True
TQQQ	2025-06-09	5,10,15,30	75.0	89.38	2025-07-29 00:00:00	True
TSM	2025-06-09	5,10,15,30	207.92	241.33	2025-07-29 00:00:00	True
UPST	2025-06-09	5,10,15,30	57.09	80.43	2025-07-29 00:00:00	True
XYZ	2025-06-09	5,10,15,30	65.79	78.18	2025-07-29 00:00:00	True
AAOI	2025-06-06	5,10,15,30	16.92	24.11	2025-07-29 00:00:00	False
AFRM	2025-06-06	5,10,15	59.38	67.96	2025-07-29 00:00:00	True
AMZN	2025-06-06	5,10,15,30	212.89	231.01	2025-07-29 00:00:00	True
APP	2025-06-06	5,10,15,30	422.85	361.63	2025-07-29 00:00:00	True
ASTS	2025-06-06	5,10,15,30	30.13	53.09	2025-07-29 00:00:00	True
BILI	2025-06-06	5,10,15	18.67	22.44	2025-07-29 00:00:00	True
CLS	2025-06-06	5,10,15,30	120.48	202.0	2025-07-29 00:00:00	True
COIN	2025-06-06	5,10,15,30	253.33	371.44	2025-07-29 00:00:00	True
CRM	2025-06-06	5,10,15	273.12	267.39	2025-07-29 00:00:00	False
DELL	2025-06-06	5,10,15,30	114.26	133.51	2025-07-29 00:00:00	True
DUOL	2025-06-06	10,15,30	524.95	333.71	2025-07-29 00:00:00	True
FNGB	2025-06-06	5,10,15,30	21.45	25.29	2025-07-29 00:00:00	True
GOOGL	2025-06-06	5,10,15	173.68	195.75	2025-07-29 00:00:00	True
MARA	2025-06-06	5,10,15,30	15.88	16.61	2025-07-29 00:00:00	True
META	2025-06-06	5,10,15,30	695.01	700.0	2025-07-29 00:00:00	True
MRVL	2025-06-06	5,10,15,30	69.09	76.34	2025-07-29 00:00:00	True
MU	2025-06-06	5,10,15,30	110.4	111.96	2025-07-29 00:00:00	True
OPFI	2025-06-06	5,10,15,30	14.12	10.88	2025-07-29 00:00:00	True
PANW	2025-06-06	10,15,30	200.07	193.84	2025-07-29 00:00:00	True
PYPL	2025-06-06	5,10,15	73.46	71.45	2025-07-29 00:00:00	True
QCOM	2025-06-06	5,10,15,30	149.65	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-06	5,10,15,30	531.01	567.26	2025-07-29 00:00:00	True
RDDT	2025-06-06	5,10,15,30	119.87	144.85	2025-07-29 00:00:00	True
RR	2025-06-06	5,10,15	2.36	1.9	2025-07-29 00:00:00	True
SBUX	2025-06-06	5,10,15,30	89.65	92.96	2025-07-29 00:00:00	True
SOFI	2025-06-06	5,10,15,30	14.24	22.4	2025-07-29 00:00:00	True
SPY	2025-06-06	5,10,15,30	599.04	635.26	2025-07-29 00:00:00	True
TQQQ	2025-06-06	5,10,15,30	74.65	89.38	2025-07-29 00:00:00	True
TSM	2025-06-06	5,10,15	205.73	241.33	2025-07-29 00:00:00	True
UPST	2025-06-06	5,10,15,30	53.74	80.43	2025-07-29 00:00:00	True
VRT	2025-06-06	5,10,15,30	115.18	142.7	2025-07-29 00:00:00	True
XYZ	2025-06-06	5,10,15,30	64.98	78.18	2025-07-29 00:00:00	True
AA	2025-06-05	5,10,15	28.33	30.44	2025-07-29 00:00:00	True
AAL	2025-06-05	5,10,15	11.47	11.42	2025-07-29 00:00:00	True
APP	2025-06-05	5,10,15,30	422.34	361.63	2025-07-29 00:00:00	True
AVGO	2025-06-05	5,10,15,30	263.82	297.42	2025-07-29 00:00:00	True
BABA	2025-06-05	5,10,15	120.59	119.36	2025-07-29 00:00:00	False
BILI	2025-06-05	5,10,15	18.55	22.44	2025-07-29 00:00:00	False
CAT	2025-06-05	5,10,15,30	348.42	430.05	2025-07-29 00:00:00	True
CLS	2025-06-05	5,10,15,30	121.03	202.0	2025-07-29 00:00:00	True
CLSK	2025-06-05	5,10,15	9.52	11.73	2025-07-29 00:00:00	False
COIN	2025-06-05	5,10,15,30	249.94	371.44	2025-07-29 00:00:00	True
CRM	2025-06-05	5,10,15	268.05	267.39	2025-07-29 00:00:00	False
DELL	2025-06-05	5,10,15	113.58	133.51	2025-07-29 00:00:00	True
DUOL	2025-06-05	5,10,30	525.15	333.71	2025-07-29 00:00:00	True
FNGB	2025-06-05	5,10,15,30	21.07	25.29	2025-07-29 00:00:00	True
META	2025-06-05	5,10,15,30	690.73	700.0	2025-07-29 00:00:00	True
MSFT	2025-06-05	5,10,15,30	468.55	512.57	2025-07-29 00:00:00	True
OPFI	2025-06-05	5,10,15,30	13.84	10.88	2025-07-29 00:00:00	True
PANW	2025-06-05	5,10,15,30	197.3	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-05	5,10,15	130.71	156.24	2025-07-29 00:00:00	True
PYPL	2025-06-05	5,10,15	73.29	71.45	2025-07-29 00:00:00	True
QCOM	2025-06-05	5,10,15	149.11	162.08	2025-07-29 00:00:00	True
QQQ	2025-06-05	5,10,15,30	531.38	567.26	2025-07-29 00:00:00	True
QUBT	2025-06-05	5,10,15	12.48	15.37	2025-07-29 00:00:00	True
RR	2025-06-05	5,10,15	2.5	1.9	2025-07-29 00:00:00	True
SE	2025-06-05	5,10,15	170.43	160.46	2025-07-29 00:00:00	True
SMCI	2025-06-05	5,10,15	43.26	58.63	2025-07-29 00:00:00	True
SNOW	2025-06-05	5,10,15,30	212.62	218.76	2025-07-29 00:00:00	True
SOXL	2025-06-05	5,10,15,30	19.21	27.03	2025-07-29 00:00:00	True
SPY	2025-06-05	5,10,15,30	596.9	635.26	2025-07-29 00:00:00	True
TIGR	2025-06-05	5,10,15,30	8.39	9.82	2025-07-29 00:00:00	False
TQQQ	2025-06-05	5,10,15,30	74.96	89.38	2025-07-29 00:00:00	True
TSM	2025-06-05	5,10,15,30	204.73	241.33	2025-07-29 00:00:00	True
XIACY	2025-06-05	5,10,15,30	34.68	34.78	2025-07-29 00:00:00	True
XYZ	2025-06-05	5,10,15,30	64.39	78.18	2025-07-29 00:00:00	True
AAL	2025-06-04	5,10,15	11.51	11.42	2025-07-29 00:00:00	True
AAOI	2025-06-04	5,10,15	17.12	24.11	2025-07-29 00:00:00	False
AFRM	2025-06-04	5,10,15	54.46	67.96	2025-07-29 00:00:00	True
ALAB	2025-06-04	5,10,15	98.01	118.41	2025-07-29 00:00:00	True
AMD	2025-06-04	5,10,15,30	118.98	177.44	2025-07-29 00:00:00	True
AMZN	2025-06-04	5,10,15,30	207.24	231.01	2025-07-29 00:00:00	True
APP	2025-06-04	5,10,15,30	414.0	361.63	2025-07-29 00:00:00	True
AVGO	2025-06-04	5,10,15,30	259.35	297.42	2025-07-29 00:00:00	True
CLSK	2025-06-04	5,10,15	9.51	11.73	2025-07-29 00:00:00	False
COST	2025-06-04	5,10,15	1056.12	934.57	2025-07-29 00:00:00	True
CRM	2025-06-04	5,10,15	263.29	267.39	2025-07-29 00:00:00	False
FNGB	2025-06-04	5,10,15	21.04	25.29	2025-07-29 00:00:00	True
MARA	2025-06-04	5,10,15,30	15.64	16.61	2025-07-29 00:00:00	False
META	2025-06-04	5,10,15,30	685.43	700.0	2025-07-29 00:00:00	True
OPFI	2025-06-04	5,10,15,30	13.61	10.88	2025-07-29 00:00:00	True
OXY	2025-06-04	5,10,30	42.82	45.46	2025-07-29 00:00:00	True
QBTS	2025-06-04	5,10,15	17.59	17.67	2025-07-29 00:00:00	True
QQQ	2025-06-04	5,10,15	529.38	567.26	2025-07-29 00:00:00	True
QUBT	2025-06-04	5,10,15	12.69	15.37	2025-07-29 00:00:00	True
RDDT	2025-06-04	5,10,15,30	118.37	144.85	2025-07-29 00:00:00	True
SBUX	2025-06-04	5,10,15,30	88.13	92.96	2025-07-29 00:00:00	True
SE	2025-06-04	5,10,15	168.99	160.46	2025-07-29 00:00:00	True
SMCI	2025-06-04	5,10,15	43.81	58.63	2025-07-29 00:00:00	True
SNOW	2025-06-04	5,10,15,30	211.59	218.76	2025-07-29 00:00:00	True
SOFI	2025-06-04	5,10,15	13.44	22.4	2025-07-29 00:00:00	True
SOXL	2025-06-04	5,10,15	19.2	27.03	2025-07-29 00:00:00	True
SPY	2025-06-04	5,10,30	597.42	635.26	2025-07-29 00:00:00	True
TQQQ	2025-06-04	5,10,15	74.14	89.38	2025-07-29 00:00:00	True
U	2025-06-04	5,15,30	25.37	32.54	2025-07-29 00:00:00	True
UPST	2025-06-04	5,10,30	50.38	80.43	2025-07-29 00:00:00	True
VRT	2025-06-04	5,10,15,30	114.09	142.7	2025-07-29 00:00:00	True
WMT	2025-06-04	5,10,15,30	99.84	98.33	2025-07-29 00:00:00	True
XIACY	2025-06-04	5,10,15	34.3	34.78	2025-07-29 00:00:00	True
XYZ	2025-06-04	5,10,30	63.33	78.18	2025-07-29 00:00:00	True
AAL	2025-06-03	5,10,15	11.47	11.42	2025-07-29 00:00:00	True
AAPL	2025-06-03	5,10,15	203.46	211.27	2025-07-29 00:00:00	False
AFRM	2025-06-03	5,10,15	54.56	67.96	2025-07-29 00:00:00	True
AMZN	2025-06-03	5,15,30	206.96	231.01	2025-07-29 00:00:00	True
APP	2025-06-03	5,10,15,30	399.86	361.63	2025-07-29 00:00:00	True
BA	2025-06-03	5,10,15	215.05	226.08	2025-07-29 00:00:00	True
COST	2025-06-03	5,10,15	1053.14	934.57	2025-07-29 00:00:00	True
CRWD	2025-06-03	5,10,15,30	486.74	465.51	2025-07-29 00:00:00	True
FNGB	2025-06-03	5,10,15	21.0	25.29	2025-07-29 00:00:00	True
HIMS	2025-06-03	5,10,30	56.87	60.27	2025-07-29 00:00:00	True
LLY	2025-06-03	5,10,15,30	754.26	762.95	2025-07-29 00:00:00	True
MARA	2025-06-03	5,10,15	15.42	16.61	2025-07-29 00:00:00	False
MSFT	2025-06-03	5,10,15,30	463.14	512.57	2025-07-29 00:00:00	True
ONC	2025-06-03	5,10,30	253.02	305.74	2025-07-29 00:00:00	True
OPFI	2025-06-03	5,10,15	13.24	10.88	2025-07-29 00:00:00	True
PANW	2025-06-03	5,10,15	198.0	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-03	5,10,15	133.2	156.24	2025-07-29 00:00:00	True
RDDT	2025-06-03	5,10,15,30	112.53	144.85	2025-07-29 00:00:00	True
SNOW	2025-06-03	5,10,30	209.24	218.76	2025-07-29 00:00:00	True
UPST	2025-06-03	5,10,30	49.97	80.43	2025-07-29 00:00:00	True
XYZ	2025-06-03	5,10,30	63.53	78.18	2025-07-29 00:00:00	True
AFRM	2025-06-02	5,10,15,30	52.91	67.96	2025-07-29 00:00:00	True
ALAB	2025-06-02	5,10,15	92.88	118.41	2025-07-29 00:00:00	True
AMZN	2025-06-02	5,15,30	206.74	231.01	2025-07-29 00:00:00	True
AVGO	2025-06-02	5,10,15	249.59	297.42	2025-07-29 00:00:00	True
COST	2025-06-02	5,10,15	1052.73	934.57	2025-07-29 00:00:00	True
CRWD	2025-06-02	5,10,15	476.38	465.51	2025-07-29 00:00:00	True
DIS	2025-06-02	5,10,15,30	112.79	119.91	2025-07-29 00:00:00	True
LULU	2025-06-02	5,10,15,30	317.07	214.04	2025-07-29 00:00:00	True
MSFT	2025-06-02	5,10,30	460.58	512.57	2025-07-29 00:00:00	True
MU	2025-06-02	5,10,15,30	97.71	111.96	2025-07-29 00:00:00	True
PANW	2025-06-02	5,10,15	194.27	193.84	2025-07-29 00:00:00	True
PLTR	2025-06-02	5,10,15	131.96	156.24	2025-07-29 00:00:00	True
RDDT	2025-06-02	5,10,30	112.23	144.85	2025-07-29 00:00:00	True
SHOP	2025-06-02	5,10,15	106.41	124.85	2025-07-29 00:00:00	True
UPST	2025-06-02	5,10,15,30	47.9	80.43	2025-07-29 00:00:00	False
VRT	2025-06-02	5,10,15	109.22	142.7	2025-07-29 00:00:00	True
WMT	2025-06-02	5,10,30	99.65	98.33	2025-07-29 00:00:00	True
XYZ	2025-06-02	5,10,15	61.76	78.18	2025-07-29 00:00:00	True
AVGO	2025-05-30	5,10,15	240.41	297.42	2025-07-29 00:00:00	True
CAT	2025-05-30	5,10,30	352.31	430.05	2025-07-29 00:00:00	True
RDDT	2025-05-30	5,10,15,30	111.13	144.85	2025-07-29 00:00:00	True
WMT	2025-05-30	5,10,15,30	97.6	98.33	2025-07-29 00:00:00	True
AFRM	2025-05-29	5,10,15,30	51.58	67.96	2025-07-29 00:00:00	True
ALAB	2025-05-29	5,15,30	97.12	118.41	2025-07-29 00:00:00	True
AMZN	2025-05-29	5,10,15,30	205.93	231.01	2025-07-29 00:00:00	True
APP	2025-05-29	5,10,15	385.55	361.63	2025-07-29 00:00:00	True
AVGO	2025-05-29	5,10,15	241.72	297.42	2025-07-29 00:00:00	True
ETHA	2025-05-29	5,10,15,30	20.07	28.49	2025-07-29 00:00:00	True
LULU	2025-05-29	5,10,15,30	319.14	214.04	2025-07-29 00:00:00	True
META	2025-05-29	5,10,15	646.76	700.0	2025-07-29 00:00:00	True
MU	2025-05-29	5,10,15,30	96.41	111.96	2025-07-29 00:00:00	True
NBIS	2025-05-29	5,10,15,30	40.1	50.4	2025-07-29 00:00:00	True
QCOM	2025-05-29	5,10,30	147.81	162.08	2025-07-29 00:00:00	False
SERV	2025-05-29	5,10,15,30	12.47	10.34	2025-07-29 00:00:00	True
SHOP	2025-05-29	5,10,15,30	108.64	124.85	2025-07-29 00:00:00	True
SOUN	2025-05-29	5,10,15	10.72	10.69	2025-07-29 00:00:00	True
SOXL	2025-05-29	5,10,15	17.11	27.03	2025-07-29 00:00:00	True
TSLA	2025-05-29	5,10,15	362.73	321.2	2025-07-29 00:00:00	True
TSM	2025-05-29	5,10,15	196.74	241.33	2025-07-29 00:00:00	True
UPST	2025-05-29	5,10,15,30	47.04	80.43	2025-07-29 00:00:00	False
VRT	2025-05-29	5,10,15	109.01	142.7	2025-07-29 00:00:00	True
WMT	2025-05-29	5,10,15	97.37	98.33	2025-07-29 00:00:00	True
AFRM	2025-05-28	5,10,15	51.16	67.96	2025-07-29 00:00:00	False
APP	2025-05-28	5,10,15	390.05	361.63	2025-07-29 00:00:00	True
CLS	2025-05-28	5,10,15,30	118.57	202.0	2025-07-29 00:00:00	True
DELL	2025-05-28	5,10,30	114.59	133.51	2025-07-29 00:00:00	True
DUOL	2025-05-28	5,10,15,30	524.97	333.71	2025-07-29 00:00:00	True
ETH	2025-05-28	5,10,15,30	25.04	35.45	2025-07-29 00:00:00	True
ETHA	2025-05-28	5,10,15,30	20.13	28.49	2025-07-29 00:00:00	True
META	2025-05-28	5,10,15	644.55	700.0	2025-07-29 00:00:00	True
MSFT	2025-05-28	5,10,15	459.94	512.57	2025-07-29 00:00:00	True
MU	2025-05-28	5,10,15	96.83	111.96	2025-07-29 00:00:00	True
NBIS	2025-05-28	5,10,15,30	39.97	50.4	2025-07-29 00:00:00	True
NVDA	2025-05-28	5,10,15	136.83	175.51	2025-07-29 00:00:00	True
OKLO	2025-05-28	5,10,15,30	55.2	71.01	2025-07-29 00:00:00	True
OPFI	2025-05-28	5,10,15	13.1	10.88	2025-07-29 00:00:00	True
OXY	2025-05-28	5,10,15	41.49	45.46	2025-07-29 00:00:00	False
PANW	2025-05-28	5,10,15	189.06	193.84	2025-07-29 00:00:00	False
QUBT	2025-05-28	5,10,15,30	12.92	15.37	2025-07-29 00:00:00	True
RDDT	2025-05-28	5,10,15,30	104.97	144.85	2025-07-29 00:00:00	False
RKLB	2025-05-28	5,10,15	29.34	43.79	2025-07-29 00:00:00	True
SBUX	2025-05-28	5,10,30	86.97	92.96	2025-07-29 00:00:00	True
SERV	2025-05-28	5,10,15,30	12.47	10.34	2025-07-29 00:00:00	True
SHOP	2025-05-28	5,10,15,30	107.74	124.85	2025-07-29 00:00:00	True
